G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
0,0,0,0,-63.82868694,33.89067979,26.8422023,0.158273077,-0.569770612,0.411497535,5
0,1,1,1,-120.6757409,-696.7122306,819.470751,-0.039883646,0.007567669,0.032315977,0
0,1,1,0,-65.63593393,617.2139924,-549.0651371,-0.175383996,-0.028713896,0.204097892,4
0,1,1,0,-66.33528023,601.709354,-532.8654111,-0.19021723,-0.029679484,0.219896714,4
1,0,0,1,-713.6801985,-70.31350903,27.61830805,0.268125737,-0.160634581,-0.107491156,3
1,0,0,1,680.1579984,70.68924932,-30.17594941,-0.284742336,0.197002149,0.087740187,3
0,0,0,0,36.99241275,-30.35314993,-9.584726917,0.497868095,0.046055742,-0.543923838,5
0,1,1,0,-42.21711886,-336.4090777,381.0645357,-0.504520341,-0.036890964,0.541411305,4
1,0,1,1,869.2329582,-524.2017513,8.253349366,0.016332041,-0.271765527,0.255433486,2
1,0,1,1,-870.89769,475.2427607,-11.83449081,-0.018603651,0.287504965,-0.268901315,2
0,1,1,1,-855.8825653,616.4874961,241.4200207,-0.009869826,0.040628944,-0.030759118,0
0,0,0,0,-39.79445061,3.541396499,32.79326661,0.441467869,-0.552003704,0.110535836,5
0,0,0,0,-67.31605321,41.41849209,23.02809378,0.066201307,-0.541678144,0.475476837,5
1,0,1,1,-84.9282571,805.9611402,54.62855892,0.0354168,-0.205201184,0.169784383,2
0,0,0,0,-56.16683873,19.73810361,33.45339813,0.273078341,-0.587117774,0.314039433,5
0,0,0,0,-8.22047879,-22.60833386,27.7531731,0.578856009,-0.389266585,-0.189589424,5
1,0,1,1,343.5464745,524.128422,56.93984632,0.042248289,-0.33192897,0.289680681,2
1,1,1,1,398.3854118,483.6115492,-881.9992246,0.042322931,-0.02058808,-0.021734851,1
1,0,1,1,-681.789592,831.7677986,24.49457649,0.007969623,0.083917902,-0.091887525,2
0,0,0,0,-70.78094754,67.00126255,0.902485824,-0.197107633,-0.389348358,0.586455991,5
1,1,1,1,-249.3844327,858.4443489,-609.061771,0.030424787,0.010317957,-0.040742744,1
0,0,0,0,-69.81290429,81.09118242,-14.63758704,-0.303984334,-0.295069829,0.599054163,5
0,1,1,0,-48.00578716,-242.9025089,293.1495948,-0.508440309,-0.039014727,0.547455036,4
1,0,1,1,92.82516915,712.4567414,57.309868,0.039406396,-0.264969988,0.225563592,2
0,1,1,1,-870.2453552,564.8865096,307.3828243,-0.01307147,0.041450515,-0.028379046,0
0,0,0,0,7.109677137,-25.07588831,21.34196652,0.370320573,-0.554504767,0.184184194,5
1,1,1,1,30.90652051,-780.4086497,749.4998657,-0.036837073,0.000304789,0.036532284,1
1,0,0,1,-341.4405662,-64.23415068,45.28215399,0.371331757,-0.44222584,0.070894084,3
1,1,1,1,-62.86117157,-747.5062552,810.427317,-0.037245578,0.004235083,0.033010496,1
1,1,1,1,-353.7425092,877.8419784,-524.1017328,0.026484974,0.015393725,-0.0418787,1
1,0,0,1,692.852555,70.58624329,-29.58256506,-0.280519111,0.18797765,0.092541461,3
0,0,0,0,-48.55562703,12.02986874,33.19057442,0.366630041,-0.577869812,0.211239771,5
1,1,1,1,871.0126972,-302.5838531,-568.4266008,0.026008938,-0.042010026,0.016001088,1
1,1,1,1,884.3076219,-477.219798,-407.0839188,0.018132762,-0.042281221,0.024148459,1
1,0,0,1,865.7597781,59.53794498,-6.502734394,-0.120613355,-0.112773836,0.23338719,3
1,0,1,1,-816.0390301,693.3195828,7.123612278,-0.005274949,0.193241685,-0.187966735,2
1,0,0,1,862.8223043,60.70401554,-8.061876844,-0.131872911,-0.094018421,0.225891332,3
1,0,0,1,-626.2454053,-4.015744316,-36.22807527,-0.222974556,0.547918411,-0.324943855,3
1,1,1,1,-744.3158681,-40.36386639,784.6774993,-0.036798177,0.036632328,0.000165849,1
1,0,0,1,-646.9463551,-14.42907077,-29.81386117,-0.16487705,0.500704666,-0.335827617,3
1,0,1,1,227.0563558,620.5888215,57.75780342,0.041338303,-0.303548802,0.262210499,2
1,0,0,1,855.3658913,40.35169787,12.93681096,0.027576742,-0.332012118,0.304435376,3
1,0,1,1,-682.3366515,339.4200884,0.876155401,-0.063517538,0.258718325,-0.195200787,2
1,0,1,1,-206.1681046,850.915749,51.42897887,0.031801309,-0.158676722,0.126875413,2
0,0,0,0,39.51768898,48.5377944,-91.03119198,-0.300556966,0.627555783,-0.326998817,5
0,0,0,0,54.07887974,10.80160833,-68.16730664,0.031274138,0.521112501,-0.552386639,5
1,0,1,1,-232.6592148,858.6665089,50.57631823,0.030906345,-0.147872256,0.116965912,2
0,0,0,0,-67.90055924,83.07818923,-18.41180819,-0.344312493,-0.254306383,0.598618877,5
1,0,0,1,722.6655441,16.10699792,29.78101213,0.166173624,-0.495283147,0.329109523,3
0,0,0,0,-21.4123942,-13.71969511,31.93192075,0.539704216,-0.470783077,-0.068921139,5
0,0,0,0,44.88201836,37.02273407,-85.18305349,-0.221340322,0.617115053,-0.395774731,5
0,1,1,1,-521.0849612,878.8694473,-355.6712627,0.018653728,0.023616076,-0.042269804,0
0,0,0,0,-51.77291394,91.87530186,-42.99205682,-0.52757453,-0.000312144,0.527886674,5
1,1,1,1,862.6771629,-263.0059383,-599.6692745,0.027557296,-0.041690262,0.014132966,1
1,1,1,1,38.6838109,744.7693862,-783.4548056,0.038327564,-0.003549963,-0.034777601,1
0,0,0,0,-33.74774018,-4.129483002,34.67305399,0.478072497,-0.532658745,0.054586248,5
0,1,1,0,-6.583076937,679.4964608,-670.3313884,0.37486271,0.018414873,-0.393277582,4
0,1,1,1,880.080829,-364.4520939,-513.5688469,0.023201501,-0.04225743,0.019055928,0
1,0,1,1,755.7646786,-12.73246618,39.79686394,0.036483145,-0.372726683,0.336243538,2
1,0,1,1,686.6253413,113.3374796,45.16993485,0.038581497,-0.376511099,0.337929602,2
1,0,1,1,-475.8377328,-393.1881831,-54.40693568,-0.042168022,0.357549064,-0.315381042,2
0,0,0,0,-70.08333149,80.39318677,-13.66884139,-0.295589064,-0.303154082,0.598743146,5
0,0,0,0,46.13673845,-21.93955618,-27.37314647,0.39961967,0.197140897,-0.596760567,5
0,0,0,0,-36.1964174,100.0377483,-67.27631974,-0.60561261,0.20069424,0.40491837,5
0,0,0,0,17.58861856,-29.63685271,8.86034393,0.579377233,-0.168183561,-0.411193672,5
0,0,0,0,-15.54883945,92.24553624,-79.95270522,-0.616262801,0.376994079,0.239268722,5
0,1,1,0,21.18201611,-788.4855221,769.8692609,-0.195682303,-0.000992625,0.196674928,4
0,1,1,1,776.5103003,-753.6341877,-20.8086883,-0.000723844,-0.036293955,0.037017799,0
0,1,1,0,55.21888146,-525.3911336,472.7966368,0.240335487,0.033232389,-0.273567877,4
1,0,1,1,281.0025417,-883.4651492,-49.18316138,-0.028483605,0.130752438,-0.102268833,2
1,0,0,1,626.2262462,4.015628225,36.22773569,0.222979658,-0.547918308,0.324938651,3
0,1,1,1,753.1124066,25.85756486,-776.8353163,0.036477925,-0.036939548,0.000461623,0
0,0,0,0,-68.25596489,78.61249309,-13.35050943,-0.31901396,-0.280940612,0.599954572,5
1,0,0,1,-291.7499755,27.48673417,-47.64949171,-0.337098432,0.605853606,-0.268755174,3
0,0,0,0,51.51553358,-18.27018977,-36.18317492,0.318252881,0.292629825,-0.610882706,5
0,0,0,0,-56.79776125,22.23338761,31.35126194,0.272074959,-0.585642194,0.313567235,5
1,0,1,1,-711.0849467,-71.69940889,-43.42242903,-0.037725137,0.375910504,-0.338185368,2
0,0,0,0,8.532069884,-29.09640382,17.49371517,0.592161518,-0.256706429,-0.335455088,5
0,0,0,0,-70.56419636,54.80304285,12.88782285,-0.066768979,-0.47744129,0.544210269,5
0,0,0,0,-52.78551852,14.86450946,34.94710143,0.314129493,-0.586814011,0.272684518,5
1,0,0,1,537.7531497,69.57377151,-38.66956056,-0.336298629,0.325322412,0.010976218,3
1,0,1,1,857.7890101,-312.8572559,23.05781626,0.025924108,-0.330829983,0.304905875,2
0,0,0,0,-66.05200108,84.23378775,-21.29519485,-0.37503169,-0.220593204,0.595624894,5
0,0,0,0,10.03853783,77.41051373,-90.71320582,-0.541282515,0.542200386,-0.000917871,5
1,1,1,1,631.5609478,-859.6529074,228.1073822,-0.012109814,-0.029108919,0.041218733,1
0,1,1,1,-752.3916316,44.38570627,710.1851477,-0.031470532,0.035459836,-0.003989304,0
0,1,1,1,459.7219511,424.869822,-882.5435312,0.042248851,-0.023441649,-0.018807202,0
0,0,0,0,-17.19854202,91.72441621,-77.65849057,-0.6174585,0.360669207,0.256789293,5
0,1,1,0,47.22322834,-716.1280929,671.5724,0.085646551,0.019257379,-0.10490393,4
0,1,1,0,-49.24794573,-233.3177467,284.998826,-0.508561114,-0.039467371,0.548028485,4
1,0,1,1,-179.7493654,-673.5449538,-57.69040717,-0.038203838,0.2947064,-0.256502562,2
1,0,1,1,-737.4921748,79.2506664,-25.65962189,-0.013317014,0.333391265,-0.320074251,2
1,1,1,1,-107.6100333,-705.9194574,813.5272348,-0.039661258,0.006927087,0.032734171,1
0,0,0,0,52.99960199,-12.26503883,-41.39907327,0.31491342,0.296469064,-0.611382484,5
1,0,0,1,871.8513947,46.49043811,7.566784417,-0.014481337,-0.274387584,0.288868921,3
0,1,1,1,273.1923473,-875.7382981,604.7045357,-0.028761745,-0.011725856,0.040487601,0
0,1,1,1,-549.2777217,-323.3388623,874.7061798,-0.041616865,0.027733822,0.013883043,0
1,0,1,1,353.8334179,-23.35012628,39.77032665,0.320896415,-0.600567176,0.279670761,2
1,1,1,1,713.0245024,95.22746507,-808.2542311,0.037991516,-0.035132213,-0.002859302,1
1,0,0,1,20.87721208,47.73031668,-50.11450426,-0.378045839,0.567075356,-0.189029517,3
0,0,0,0,55.27535102,5.214236792,-63.41896105,0.051739619,0.507929284,-0.559668903,5
0,0,0,0,-5.282461883,86.27751653,-84.13128573,-0.598310624,0.448470408,0.149840216,5
0,1,1,0,18.98221742,-771.0130008,754.3950749,-0.217819866,-0.001719402,0.219539268,4
0,0,0,0,-25.33734446,92.01910672,-69.58005282,-0.616803514,0.285261008,0.331542506,5
0,0,0,0,51.8877406,-13.87093849,-41.18849608,0.292981066,0.319224762,-0.612205828,5
1,0,0,1,833.0015508,34.69902835,17.41773393,0.063380651,-0.378237983,0.314857332,3
1,0,0,1,463.7288069,68.09729287,-41.43430805,-0.352238123,0.371984444,-0.019746321,3
0,1,1,0,12.46575537,-756.2745407,746.1547413,-0.266700846,-0.006352797,0.273053642,4
0,0,0,0,-13.52080961,-18.66598934,28.98908983,0.566329475,-0.422370951,-0.143958525,5
0,1,1,1,852.1552618,-220.670529,-629.4270211,0.028945731,-0.041215206,0.012269475,0
0,1,1,0,34.59636008,263.1097756,-295.0855355,0.501477507,0.038782715,-0.540260223,4
1,1,1,1,-712.954326,-95.70718411,808.6592724,-0.038045438,0.035220486,0.002824952,1
0,0,0,0,-37.61011349,-2.488522004,37.13015319,0.449760773,-0.551925694,0.102164921,5
1,0,0,1,-863.3936059,-60.13219176,7.279182813,0.126309216,0.103408991,-0.229718207,3
1,0,0,1,-874.6519966,-48.14441963,-6.013169319,0.026493127,0.257283321,-0.283776448,3
0,1,1,0,22.82611289,417.7027601,-437.8158679,0.487290943,0.034124959,-0.521415902,4
1,1,1,1,-825.3987913,139.4722978,685.9242299,-0.031772423,0.040199191,-0.008426769,1
0,1,1,1,-831.6374423,673.3623854,160.3805774,-0.005947233,0.039311423,-0.03336419,0
1,1,1,1,-845.3793125,644.8645612,200.5125867,-0.007923657,0.040028832,-0.032105176,1
0,0,0,0,-7.543180937,-21.83878359,26.18609875,0.580315064,-0.381439026,-0.198876038,5
0,0,0,0,-6.590062148,-14.37603479,31.35464859,0.567676566,-0.3639426,-0.203733966,5
0,1,1,0,-37.12772556,-401.5826812,441.1540369,-0.496257858,-0.034767951,0.531025809,4
0,0,0,0,52.91821567,-9.110984348,-47.10163962,0.250504056,0.360387563,-0.610891619,5
0,0,0,0,-22.09473135,93.38751451,-74.42389465,-0.619132038,0.320323178,0.29880886,5
0,1,1,1,-730.869016,265.4583251,467.5953568,-0.029463972,0.034575425,-0.005111452,0
0,0,0,0,-68.23673851,45.43861908,19.45202019,0.073617804,-0.542304644,0.46868684,5
1,0,1,1,777.6598715,-750.4047621,-13.37295103,0.000621764,-0.156600779,0.155979015,2
0,1,1,0,-68.06234803,543.2154588,-472.7561038,-0.240470453,-0.032784741,0.273255194,4
1,0,1,1,846.5072193,-259.9291883,26.33913796,0.02797584,-0.341467135,0.313491296,2
0,1,1,1,653.2084952,-631.9116683,-19.19321052,0.021507124,-0.404377043,0.382869918,0
1,1,1,1,-340.9812,876.1871975,-535.2082612,0.027000528,0.014771776,-0.041772304,1
1,0,1,1,710.0869474,-821.742751,-22.00669012,-0.005622289,-0.101352997,0.106975286,2
0,0,0,0,49.76568552,-17.63268626,-35.30652263,0.340809071,0.268339661,-0.609148732,5
1,1,1,1,516.4836749,-888.7461575,372.2828441,-0.018814346,-0.023426596,0.042240942,1
0,1,1,1,-106.9415598,-705.1750556,814.1206589,-0.039654102,0.006912206,0.032741896,0
0,0,0,0,21.79752262,-32.39896607,7.650596105,0.571345276,-0.133115062,-0.438230213,5
0,0,0,0,12.53083976,76.52471946,-92.44859823,-0.527197295,0.556918695,-0.0297214,5
0,0,0,0,15.45913194,-31.73420814,13.32224307,0.585609547,-0.196567876,-0.389041672,5
0,0,0,0,-28.48686288,93.84889436,-68.37303694,-0.614703223,0.260047917,0.354655306,5
1,1,1,1,-389.7685779,220.7333033,169.7710899,0.151583918,-0.024095419,-0.127488498,1
1,0,1,1,-192.8444887,846.7247518,51.83632592,0.032237072,-0.164020891,0.131783819,2
1,0,1,1,-187.1402042,-650.0034453,-57.77358938,-0.040868498,0.292727485,-0.251858987,2
1,0,0,1,-861.1489333,-42.15850977,-11.41567734,-0.015566385,0.31592763,-0.300361244,3
0,1,1,0,45.34959452,-107.4052321,64.88261147,0.481658147,0.049653822,-0.531311968,4
0,1,1,0,-48.50616887,-245.0342554,295.9739718,-0.508612271,-0.03921439,0.547826661,4
0,0,0,0,37.24266871,50.15912943,-90.804618,-0.324862834,0.626981532,-0.302118698,5
1,1,1,1,830.1081565,-685.6161404,-144.4846241,0.005488304,-0.039179149,0.033690845,1
0,0,0,0,-59.57449633,-15.33075237,33.84921,0.443855723,-0.491992649,0.048136926,5
0,1,1,1,-327.4548463,875.0691244,-545.5776169,0.027516722,0.014131192,-0.041647914,0
1,0,1,1,869.5540087,-391.8895629,17.96311417,0.022793315,-0.312527726,0.289734411,2
1,0,0,1,-873.160494,-57.01567206,3.38159334,0.097572728,0.149932457,-0.247505185,3
1,0,1,1,133.5424205,686.5467409,57.59286961,0.040096538,-0.277279217,0.237182679,2
1,0,1,1,798.4374734,-109.7300358,34.78931697,0.033025906,-0.363663341,0.330637435,2
0,1,1,1,692.245205,-821.5573461,131.3817521,-0.007994369,-0.03200776,0.040002129,0
1,1,1,1,-874.2767905,326.4140536,547.8605258,-0.024890367,0.042170284,-0.017279917,1
1,1,1,1,-360.7235535,-518.3770383,879.0983402,-0.042300603,0.018911221,0.023389382,1
0,1,1,1,-800.0492702,724.2669259,77.88907918,-0.001973901,0.037646729,-0.035672828,0
1,0,0,1,859.4811765,41.2592568,12.1766892,0.021625415,-0.324009774,0.302384359,3
1,0,0,1,90.57180638,-41.95426262,49.81686593,0.370114397,-0.587073367,0.21695897,3
0,0,0,0,1.319563075,83.50279244,-88.08368776,-0.578014064,0.493611085,0.084402979,5
0,1,1,1,260.1724592,-872.949062,614.9353951,-0.029139039,-0.011122151,0.04026119,0
1,1,1,1,804.7964145,-86.00748954,-718.7880401,0.033488437,-0.039244267,0.005755829,1
0,0,0,0,26.47782343,-27.15443771,-2.76195692,0.547961405,-0.064791437,-0.483169968,5
0,1,1,0,54.20917454,-568.9117629,517.2190309,0.205024117,0.031068601,-0.236092719,4
1,1,1,1,-58.43794065,792.3945419,-733.958305,0.036118732,0.001104545,-0.037223277,1
0,1,1,0,-23.07470259,-543.3122311,568.7517258,-0.456770312,-0.027798276,0.484568588,4
1,0,1,1,-820.7118892,684.4355452,6.221586987,-0.005932152,0.198292543,-0.192360391,2
1,0,1,1,870.4456895,-487.0591864,10.94467711,0.017993932,-0.283639428,0.265645496,2
1,0,1,1,-536.3238032,882.6202793,36.03493398,0.017459985,-0.004091312,-0.013368672,2
0,0,0,0,-70.54864705,74.13247784,-6.692754095,-0.251564826,-0.343878787,0.595443613,5
0,0,0,0,-22.44996158,91.24425284,-71.69341754,-0.618040699,0.310585394,0.307455305,5
0,0,0,0,55.25989518,10.6013878,-67.9581443,0.058497432,0.506127773,-0.564625205,5
1,0,0,1,488.4676138,-10.39989446,42.44253538,0.281432276,-0.588993121,0.307560845,3
1,0,1,1,356.5719245,-895.89065,-46.12438234,-0.02549996,0.0969791,-0.071479141,2
0,1,1,1,-875.4709137,340.0424073,537.5279653,-0.02434138,0.042218987,-0.017877607,0
0,1,1,0,-19.42468453,744.9754779,-722.9922606,0.299161366,0.010296327,-0.309457693,4
0,0,0,0,26.10988931,-26.19958677,11.86557333,0.594644697,-0.227244417,-0.36740028,5
1,0,1,1,-823.2921693,178.6091875,-31.06245168,-0.030852857,0.354894541,-0.324041685,2
0,1,1,1,850.0851012,-635.0422857,-212.9781708,0.008531236,-0.040171224,0.031639987,0
0,1,1,1,3.851274597,-766.2292727,764.4589769,-0.037469575,0.001619931,0.035849644,0
1,0,0,1,-751.5503909,-69.45305087,24.27031353,0.245870153,-0.114300761,-0.131569392,3
1,0,1,1,669.4395971,141.0062177,46.27953057,0.039111041,-0.376453991,0.33734295,2
0,1,1,0,-4.141937041,-682.8326705,689.2802713,-0.371088612,-0.017176315,0.388264927,4
0,1,1,1,-85.54520773,805.1958275,-717.6104324,0.035401751,0.002428836,-0.037830587,0
0,1,1,1,607.8231742,-859.0142952,253.1844085,-0.013775956,-0.027784488,0.041560444,0
1,0,1,1,754.4227123,-783.917377,-16.88202965,-0.001762944,-0.134975237,0.136738181,2
1,0,1,1,858.8098983,-576.5666717,3.747381438,0.013046707,-0.250364905,0.237318199,2
0,1,1,0,50.50725372,-676.862748,629.042232,0.139667693,0.023086212,-0.162753905,4
1,0,1,1,-431.2282676,-458.9931341,-54.56225733,-0.038589109,0.353342304,-0.314753196,2
0,1,1,0,-18.23274112,-585.267947,605.8737102,-0.437892397,-0.025206366,0.463098763,4
1,0,1,1,563.9635421,289.3415154,51.53513451,0.041361407,-0.369544904,0.328183498,2
1,1,1,1,-722.8187894,6.229228614,716.8878353,0.000517687,0.027114991,-0.027632679,1
0,1,1,0,-17.2547289,-593.2306908,612.8601908,-0.433791455,-0.024668794,0.458460249,4
0,0,0,0,30.70024826,-30.68465774,-3.07884067,0.534291784,-0.029293945,-0.504997838,5
0,1,1,0,-69.63970251,319.3468201,-247.2499768,-0.377649074,-0.039989083,0.417638156,4
0,0,0,0,-4.886410074,-21.92842836,23.49468509,0.584808934,-0.358836395,-0.225972539,5
0,1,1,0,19.6428598,-772.1869652,755.006051,-0.210745472,-0.00105456,0.211800033,4
1,0,0,1,526.8600981,69.36460748,-39.16057331,-0.339110685,0.333311405,0.00579928,3
0,0,0,0,-9.945034054,87.54887643,-80.62035079,-0.6083649,0.412832503,0.195532397,5
1,0,1,1,-514.4923341,885.7456644,37.43597456,0.018663394,-0.015915959,-0.002747435,2
0,0,0,0,-4.922456829,-25.26979396,27.23345227,0.584808257,-0.368452028,-0.216356229,5
1,0,1,1,839.5545802,-650.9001872,-2.609126667,0.008753588,-0.218127041,0.209373453,2
1,1,1,1,729.0652659,67.58889016,-796.6564196,0.037386372,-0.035855869,-0.001530503,1
0,0,0,0,-65.74045224,83.00161794,-20.25716171,-0.374536221,-0.221321844,0.595858065,5
1,0,0,1,746.0140956,19.33775673,27.86158845,0.149776256,-0.478291209,0.328514953,3
0,1,1,1,-606.3411389,859.9914868,-251.5387485,0.013740597,0.027839582,-0.041580178,0
0,1,1,1,163.2145475,671.4209624,-832.5917904,0.040473853,-0.009464071,-0.031009783,0
0,1,1,1,-581.2417613,-284.2540121,867.5859719,-0.041195012,0.029212199,0.011982813,0
1,0,0,1,-60.9372687,-51.13242996,49.65623059,0.38137656,-0.55255375,0.17117719,3
0,0,0,0,-70.73046427,55.06062474,12.68419088,-0.057757669,-0.48216564,0.53992331,5
1,0,0,1,-343.1634982,23.33625183,-46.61890866,-0.32505113,0.6052069,-0.28015577,3
0,0,0,0,-40.53660895,96.24060796,-58.82909813,-0.58871103,0.14303752,0.44567351,5
1,0,1,1,398.2056959,-888.2872802,-43.86065343,-0.024390662,0.074581586,-0.050190924,2
1,0,0,1,-739.9866393,-90.91789667,-24.87745246,0.092265725,0.112773976,-0.205039701,3
0,1,1,1,-591.8704788,226.3122396,367.7443701,0.104304309,-0.00245383,-0.101850478,0
0,1,1,1,-882.2933227,415.3018742,469.0921183,-0.020970084,0.042382312,-0.021412228,0
0,1,1,1,305.7992637,-333.8441382,30.18545032,0.037700902,-0.536490552,0.49878965,0
0,0,0,0,35.55875529,-30.8309467,-7.673838877,0.507875365,0.027033248,-0.534908613,5
1,0,1,1,98.57725909,-811.8461468,-54.32606459,-0.035057303,0.200227594,-0.165170291,2
1,0,1,1,441.2522388,429.8125475,55.26010006,0.042332404,-0.351599225,0.309266821,2
1,1,1,1,582.0092054,284.5472113,-866.5586803,0.041148254,-0.029138817,-0.012009438,1
1,0,1,1,-361.152356,884.5789145,45.58281804,0.025992703,-0.091879037,0.065886333,2
0,1,1,1,336.2353011,540.5391568,-874.6479927,0.042175539,-0.017657169,-0.024518369,0
0,0,0,0,24.92280433,-25.63292794,13.03029728,0.595108982,-0.235854563,-0.359254419,5
0,0,0,0,50.92707391,22.59208894,-76.55836796,-0.109983667,0.585397184,-0.475413518,5
0,0,0,0,18.71122445,69.16465064,-91.01965023,-0.493506022,0.579611175,-0.086105154,5
0,1,1,1,-881.6997951,402.9966559,480.8036072,-0.021545709,0.0423812,-0.020835491,0
1,0,0,1,-724.5952479,-44.50652386,8.504262436,0.059087746,0.195531463,-0.254619209,3
0,0,0,0,43.2262357,39.99534354,-86.49893527,-0.247922718,0.621390074,-0.373467356,5
1,0,1,1,-813.9334688,151.1382884,-32.5775567,-0.031749276,0.358672055,-0.326922779,2
1,1,1,1,815.6329245,-149.7748939,19.48737562,0.031717981,-0.355519325,0.323801344,1
0,0,0,0,27.13526648,59.04565057,-89.09456745,-0.435684468,0.605165557,-0.16948109,5
1,0,0,1,499.8638951,-9.298758489,42.0242242,0.277322914,-0.586686802,0.309363889,3
0,1,1,0,-30.14146463,776.4716219,-743.6976717,0.225009213,0.003069477,-0.228078691,4
1,1,1,1,168.6653879,-835.6911905,667.0235437,-0.033106261,-0.006324113,0.039430375,1
1,1,1,1,552.3765666,59.87858087,6.458693371,0.200642102,-0.49934449,0.298702387,1
0,0,0,0,37.53980142,47.23486834,-87.80658173,-0.331431991,0.624467589,-0.293035598,5
0,1,1,1,713.7109093,95.98592037,-807.643661,0.037998824,-0.035147214,-0.00285161,0
1,0,1,1,-330.6504525,-535.8220613,-57.08988846,-0.042175068,0.329089007,-0.286913939,2
0,0,0,0,-56.79977885,93.84033971,-40.28158418,-0.496784195,-0.055046586,0.551830781,5
0,0,0,0,-37.3162208,93.78065787,-59.35910897,-0.596027131,0.169412366,0.426614765,5
0,0,0,0,4.583159814,80.28453442,-88.00694076,-0.566470273,0.510145421,0.056324852,5
0,0,0,0,34.2462295,50.80047968,-87.96288076,-0.370397057,0.620450017,-0.25005296,5
1,0,1,1,-856.3423759,587.0568797,-2.841580757,-0.012420118,0.245926023,-0.233505906,2
1,0,1,1,457.7791501,-889.7874455,-40.7739914,-0.021598491,0.04539408,-0.023795589,2
1,0,1,1,519.9895411,18.56572139,32.04822531,0.23971648,-0.544166479,0.304449999,2
1,0,1,1,-787.0444543,81.86785158,-36.22147216,-0.033851399,0.366559962,-0.332708563,2
1,1,1,1,-436.704603,-462.9466344,899.7705436,-0.038683809,0.021257411,0.017426398,1
0,0,0,0,-60.21607362,28.50116226,28.37427422,0.228730639,-0.581429774,0.352699136,5
