decile3,decile1,lsat,ugpa,fam_inc,parttime,male,race1,tier,pass_bar
7,5,33.0,3.1,3,0,0,4,3,1
4,2,31.0,3.4,3,0,0,4,2,0
5,3,48.0,3.8,5,0,1,4,6,1
6,6,35.0,3.2,4,0,1,4,3,1
9,9,44.0,3.9,4,0,0,4,3,1
4,4,33.7,2.3,3,0,1,4,3,1
3,3,32.0,3.3,2,0,0,4,2,1
6,5,41.0,3.8,1,0,0,4,4,1
6,7,38.0,3.3,4,0,0,4,3,1
4,4,37.0,3.3,3,0,0,4,3,1
2,4,16.0,2.9,4,1,1,1,3,1
2,3,38.0,3.3,4,0,1,4,3,1
1,2,26.0,2.6,3,1,1,1,4,0
1,2,39.0,3.0,2,0,1,2,4,1
3,3,43.0,3.5,4,0,0,4,5,1
6,7,36.0,3.1,2,0,0,4,3,1
1,2,37.0,3.0,4,0,1,4,4,1
3,6,35.0,3.1,3,0,0,2,1,1
4,3,37.0,3.7,3,0,0,4,4,1
3,4,35.0,2.7,4,0,1,0,5,1
4,5,34.0,2.6,4,0,1,4,2,1
3,5,31.0,3.9,4,0,1,4,4,1
5,9,32.0,2.5,3,0,1,0,4,1
6,5,35.0,3.7,5,0,1,4,4,1
9,9,40.0,2.6,3,1,0,4,3,1
4,3,40.0,3.2,3,0,1,4,3,1
2,2,46.0,3.8,3,0,1,4,5,1
4,5,38.0,3.4,4,0,1,4,4,1
9,10,37.0,3.2,4,1,1,4,3,1
1,3,40.0,3.2,3,0,1,0,3,1
9,5,41.0,2.8,4,1,1,4,5,1
10,10,36.5,3.1,4,0,1,4,3,1
6,8,44.0,3.8,4,0,0,4,4,1
7,6,29.0,2.0,3,0,1,2,1,1
8,8,40.0,3.6,3,0,1,4,3,1
4,4,35.0,2.6,3,0,0,4,2,1
7,9,41.0,3.6,5,0,1,4,4,1
2,2,35.0,3.1,4,0,1,4,2,1
6,6,37.0,2.9,4,0,0,0,3,1
3,6,22.0,2.4,4,0,0,1,1,1
5,5,35.0,3.4,4,0,1,4,5,1
6,4,43.0,3.2,4,0,0,4,4,1
1,1,28.5,3.4,2,0,0,1,5,0
6,8,31.0,3.0,3,0,1,4,1,1
6,7,39.0,2.7,4,0,1,4,3,1
5,4,35.0,3.2,4,0,0,4,5,1
3,6,29.5,3.0,3,0,1,4,3,1
9,8,33.0,3.5,2,1,0,4,3,1
6,4,31.0,3.6,2,0,0,4,3,1
4,3,38.0,3.5,3,0,0,4,5,1
8,7,35.0,3.3,4,0,1,4,3,1
3,4,36.0,3.4,4,0,1,4,3,1
5,7,44.0,3.3,4,0,0,4,5,1
2,1,28.0,3.2,4,0,0,3,2,1
4,5,40.0,3.6,3,0,0,0,4,1
8,9,46.0,3.6,3,0,1,4,6,1
10,10,41.0,3.0,3,0,1,4,4,1
2,3,25.0,3.2,4,0,1,4,3,1
4,5,35.0,3.3,4,0,0,4,4,1
1,1,36.0,3.0,2,0,1,0,5,1
1,2,21.0,3.2,3,0,1,1,3,1
4,5,44.0,3.3,4,0,0,4,6,1
4,6,39.0,2.8,3,0,0,4,3,1
3,5,34.0,3.2,4,1,1,4,5,1
4,5,29.5,3.0,3,0,0,1,3,1
8,9,37.0,3.7,4,0,0,4,4,1
2,1,23.0,3.6,5,0,1,4,3,0
2,4,36.0,3.3,3,0,1,4,3,1
3,5,31.0,3.2,3,1,1,4,3,0
9,10,36.5,3.3,3,0,1,4,4,1
6,3,34.0,2.6,4,0,1,4,3,1
10,10,39.0,3.1,3,0,1,4,3,1
4,6,39.0,3.7,4,0,0,4,3,1
9,9,38.0,3.0,3,0,1,4,4,1
10,10,43.0,3.3,4,0,1,4,3,1
4,5,42.0,3.6,4,0,1,0,6,1
10,10,40.0,3.0,5,0,0,4,3,1
9,9,32.0,3.2,4,0,0,4,2,1
2,1,30.0,2.5,3,0,0,1,3,1
1,1,45.0,3.4,3,0,1,4,5,1
7,9,31.0,3.0,3,0,0,4,4,1
2,1,35.0,3.5,4,0,1,4,5,1
2,3,27.0,3.4,4,0,1,4,4,1
4,3,42.0,2.8,4,0,1,4,4,1
9,9,42.0,3.7,4,0,0,4,4,1
7,5,44.0,3.7,4,0,1,4,6,1
3,3,33.0,3.2,4,1,0,4,3,1
9,8,37.0,3.8,3,0,1,4,3,1
8,7,40.0,3.4,4,0,1,4,3,1
4,2,32.0,2.8,4,0,1,4,3,1
3,6,35.0,2.9,4,0,1,0,4,1
3,1,39.0,3.7,3,0,0,4,3,1
6,4,43.0,3.7,5,0,0,4,5,1
9,8,35.0,3.3,4,0,1,4,3,1
1,3,36.0,3.2,4,0,1,4,3,1
9,7,44.0,3.2,4,0,0,4,4,1
4,6,37.0,2.7,4,0,1,4,3,1
3,1,31.5,3.0,3,0,0,4,2,0
8,8,38.5,3.6,5,0,0,4,6,1
1,2,21.0,3.0,3,0,0,2,4,0
10,9,35.0,2.6,3,0,1,4,2,1
7,7,38.0,3.1,4,0,1,4,5,1
2,1,44.0,3.1,3,0,1,4,6,1
9,6,44.0,3.6,4,0,1,4,6,1
1,1,31.0,2.1,2,0,0,1,4,1
6,5,34.0,3.4,3,0,1,4,3,1
10,10,42.0,3.8,5,0,0,4,4,1
5,7,33.0,3.0,2,0,0,2,5,1
7,7,33.0,3.7,3,0,0,4,2,1
6,6,33.0,3.3,4,0,1,4,3,1
6,5,40.0,3.4,4,0,0,4,4,1
7,6,38.0,3.0,5,0,1,4,3,1
7,8,31.0,3.8,4,0,1,4,3,1
5,4,38.0,3.3,2,0,0,4,4,1
8,9,30.5,3.1,3,0,1,4,3,1
8,7,39.0,3.4,4,0,0,4,4,1
2,3,38.0,3.2,4,0,0,4,3,1
1,4,35.0,2.8,4,0,0,4,2,1
9,10,33.0,3.8,3,0,0,4,4,1
1,1,35.0,2.4,4,0,1,0,3,1
3,3,29.0,3.1,3,0,1,4,2,1
5,5,37.5,3.1,4,0,1,4,4,1
7,7,42.0,3.7,3,0,0,4,4,1
7,6,26.0,3.6,3,0,0,1,1,1
7,7,35.0,3.6,3,0,0,4,3,1
6,6,43.0,3.4,4,0,0,4,4,1
8,9,36.5,3.2,3,0,1,4,3,1
7,5,44.0,3.7,4,0,0,0,5,1
5,8,36.0,3.0,5,0,1,4,3,1
10,10,35.0,2.6,4,0,1,4,2,1
5,5,30.0,3.2,4,0,1,4,2,1
9,8,43.0,3.6,5,0,0,0,6,1
1,1,30.5,3.2,4,0,1,4,2,0
2,2,26.0,3.5,2,0,1,2,3,1
8,8,37.0,2.8,3,0,0,4,5,1
1,1,21.0,2.9,4,0,1,2,4,0
7,5,39.0,3.2,5,0,1,4,4,1
10,10,40.0,3.7,3,0,1,0,5,1
2,4,37.0,2.6,3,0,1,4,2,1
2,2,26.0,3.6,3,0,1,2,3,1
4,2,42.0,3.5,4,0,0,4,5,1
1,1,31.0,3.0,2,1,1,2,3,0
2,4,39.0,3.6,2,1,0,4,5,0
9,10,35.5,2.8,4,0,1,4,3,1
5,6,37.0,3.2,4,0,1,4,4,1
3,8,28.0,3.3,4,0,1,4,4,1
9,10,43.0,3.3,4,0,0,4,5,1
4,4,34.0,3.4,5,0,1,4,4,1
6,5,29.0,3.9,4,0,0,4,3,1
2,3,39.0,3.7,4,0,0,4,5,1
7,8,39.0,3.9,2,0,0,4,3,1
6,9,39.0,3.5,3,0,0,4,4,1
10,9,37.0,2.8,5,0,1,4,5,1
5,5,46.0,3.5,4,0,1,4,6,1
6,7,43.0,3.6,3,0,1,4,5,1
2,4,43.0,3.0,3,0,0,4,4,1
8,7,35.0,2.4,4,0,1,4,3,1
1,4,39.0,3.8,4,0,1,4,3,0
3,5,35.0,3.0,4,0,0,4,5,1
1,1,36.5,3.4,4,0,1,4,3,1
3,4,33.0,3.0,4,0,1,4,2,1
4,4,35.0,3.0,3,0,0,4,2,1
5,4,39.0,3.6,5,0,1,4,3,1
2,2,34.0,2.9,4,0,0,2,3,1
5,6,36.5,3.1,3,0,0,4,3,1
7,8,32.5,3.0,4,0,1,4,2,1
3,5,37.0,2.9,3,0,1,4,4,1
7,4,29.0,2.9,3,0,1,4,3,1
9,6,32.5,3.1,4,0,1,4,5,1
9,9,34.0,3.3,4,0,0,4,3,1
5,4,37.0,3.4,4,0,1,4,3,1
7,6,37.0,3.8,1,1,0,2,3,1
5,4,39.0,3.6,3,0,0,4,3,1
2,4,39.0,2.4,3,0,0,4,3,1
8,7,34.0,3.5,2,0,1,4,5,1
7,6,42.0,3.0,4,0,1,4,5,1
3,2,32.5,2.5,3,0,1,3,2,1
8,7,46.0,3.4,4,0,1,4,4,1
4,3,28.5,3.3,3,0,0,4,2,1
7,5,44.0,2.7,4,1,1,4,4,1
1,2,40.0,3.5,3,0,1,4,3,1
6,7,27.0,2.6,5,1,1,4,2,1
7,9,43.0,2.7,4,0,1,4,3,1
2,1,35.0,3.0,3,0,0,4,3,1
1,3,38.5,3.0,4,0,0,4,5,1
5,3,38.0,3.0,4,0,1,2,3,1
1,2,37.0,2.9,3,0,1,4,5,1
7,7,36.0,3.6,3,0,0,4,3,1
4,8,29.5,3.1,4,0,1,4,2,1
9,10,40.0,3.7,3,0,0,4,4,1
8,9,36.0,2.9,4,0,0,4,3,1
5,3,42.0,3.2,4,0,0,4,5,1
4,3,35.0,3.7,3,0,0,4,5,1
4,5,39.0,3.4,4,0,0,4,3,1
4,2,35.0,3.5,3,0,1,4,2,1
4,5,33.0,3.5,4,0,1,4,2,1
9,10,38.0,3.8,2,0,1,4,3,1
9,10,37.0,3.0,4,0,1,4,3,1
1,1,23.5,2.8,4,0,0,4,3,0
6,8,33.0,3.5,3,0,0,4,3,1
3,5,40.0,3.1,4,1,0,4,3,1
6,8,44.0,3.2,4,0,1,4,4,1
10,9,36.0,2.8,3,0,1,4,4,1
10,10,28.5,2.8,3,0,0,4,1,1
10,8,39.0,3.5,3,0,1,4,1,1
9,9,33.0,3.8,4,0,0,4,4,1
9,9,43.0,3.5,3,0,1,4,4,1
8,9,44.0,3.8,4,0,1,4,6,1
5,7,44.0,3.0,1,1,1,4,3,1
7,7,42.0,3.8,2,0,1,4,5,1
4,4,34.0,3.2,4,0,1,4,3,1
8,9,34.0,3.3,3,1,0,4,3,1
7,8,41.0,3.8,3,0,1,4,4,1
3,8,45.0,3.1,4,1,1,4,4,1
3,4,39.0,3.3,4,0,1,4,3,1
8,5,32.0,2.9,4,1,1,4,3,1
10,10,38.0,3.7,4,0,1,4,4,1
5,4,31.0,2.4,4,0,1,4,3,1
7,6,48.0,3.6,5,0,0,4,6,1
6,8,35.0,3.5,2,0,1,1,5,1
9,8,33.0,3.4,2,0,1,4,2,1
5,5,40.0,3.7,4,0,0,4,4,1
7,7,39.0,3.4,4,0,0,4,4,1
2,4,43.0,3.5,5,0,0,4,6,1
8,7,28.5,3.6,3,0,0,2,4,1
3,2,45.0,3.5,5,0,1,4,5,1
9,8,37.0,3.0,4,0,1,4,4,1
9,9,46.0,3.6,3,0,0,4,5,1
5,8,30.0,3.2,4,0,1,4,3,1
2,2,30.0,3.2,3,0,0,4,4,1
5,4,39.0,3.6,4,0,1,4,4,1
2,5,38.0,3.0,3,0,1,4,3,1
9,9,37.0,3.3,3,0,0,4,4,1
8,7,34.0,3.4,5,0,0,4,3,1
2,2,32.0,2.8,3,0,1,2,5,1
10,9,40.0,3.1,3,0,0,4,5,1
5,3,43.0,3.6,4,0,0,4,6,1
6,4,31.0,3.3,3,0,1,1,4,1
6,6,35.0,3.7,3,0,0,4,2,1
10,10,37.0,2.7,3,0,1,4,3,1
4,3,39.0,3.5,4,0,0,4,3,1
3,3,44.0,3.5,4,0,1,0,4,1
8,8,35.5,3.9,4,0,1,0,6,1
6,5,34.0,3.3,3,0,1,4,4,1
1,2,40.0,3.3,5,0,0,4,3,1
4,4,31.0,3.5,3,0,1,4,2,1
6,6,30.5,3.3,5,0,1,4,3,1
3,3,36.0,3.7,3,0,1,4,4,1
7,6,31.0,3.3,4,0,1,4,2,1
3,2,34.0,2.9,4,1,0,4,3,1
4,3,40.0,2.9,3,1,1,4,3,1
2,2,34.0,3.2,3,0,0,0,3,1
2,5,37.0,3.2,4,0,1,4,5,1
7,8,28.0,2.3,2,0,1,4,1,1
5,5,36.5,3.2,5,0,1,4,5,1
6,5,34.0,3.4,4,0,0,4,3,1
6,10,35.0,3.4,3,0,1,4,3,1
10,9,34.0,3.6,4,0,1,4,5,1
1,1,31.5,1.9,2,0,1,1,4,0
1,1,37.0,2.6,2,0,0,3,3,1
5,4,32.5,3.6,4,0,1,0,4,1
8,9,40.0,3.1,2,1,0,4,3,1
8,8,42.0,3.4,3,0,1,3,4,1
4,3,31.0,3.2,3,0,1,4,2,1
6,5,40.0,3.7,5,0,1,4,5,1
8,7,28.0,3.2,4,0,1,4,2,1
2,2,29.0,3.6,5,0,0,4,4,1
8,9,38.0,3.4,4,0,0,4,3,1
6,8,29.0,3.5,4,0,0,4,2,1
10,8,42.0,1.7,4,1,0,4,3,1
9,7,35.0,3.2,4,0,0,4,3,1
6,4,44.0,3.5,3,0,0,4,5,1
1,2,34.0,3.0,3,0,0,4,2,1
2,3,47.0,3.3,4,0,1,4,6,1
2,5,41.0,3.7,3,0,0,4,6,1
6,7,34.0,3.6,5,0,0,4,4,1
1,1,37.0,3.7,4,0,1,4,4,1
9,9,43.0,3.6,3,0,1,4,4,1
5,7,37.0,3.4,4,0,0,4,4,1
1,1,35.0,3.2,4,0,0,2,5,1
9,6,42.0,3.5,4,0,0,4,3,1
2,2,36.0,2.4,3,0,1,1,4,1
9,9,35.0,3.4,2,0,0,4,5,1
9,9,34.0,2.9,3,0,1,4,3,1
5,6,40.0,2.9,3,0,1,4,4,1
7,7,27.0,3.3,4,0,0,4,3,1
9,8,39.0,3.2,3,0,1,4,5,1
9,9,40.0,3.2,3,0,0,4,3,1
8,7,42.0,2.9,2,0,1,4,3,1
4,6,39.0,3.4,3,0,0,4,2,1
10,10,37.0,3.4,4,0,1,4,5,1
4,4,41.0,3.6,3,0,0,4,5,1
4,3,32.0,2.9,2,0,1,2,4,1
6,6,34.0,2.3,3,0,1,4,5,1
7,6,38.0,3.0,3,0,0,4,4,1
8,6,35.0,2.9,2,0,1,4,3,1
6,4,34.5,2.9,3,0,1,4,3,1
10,10,44.0,3.6,4,0,0,4,4,1
2,5,21.0,2.0,3,0,0,1,1,0
6,7,33.0,3.6,3,0,0,4,3,1
5,3,40.0,2.2,3,0,1,4,3,1
1,1,33.0,2.5,3,0,0,0,3,1
8,9,32.0,3.2,3,1,1,4,3,1
7,7,38.0,3.3,4,0,1,4,3,1
9,8,41.0,3.7,1,0,1,3,5,1
7,7,33.0,3.4,4,1,1,4,4,1
9,9,37.0,3.7,3,0,1,4,3,1
10,10,40.0,3.8,4,0,0,4,4,1
10,9,36.0,3.4,4,0,0,4,4,1
10,10,39.0,2.8,2,0,1,4,3,1
7,6,33.0,2.8,4,0,1,4,2,1
8,5,33.0,3.6,3,0,1,4,5,1
9,9,38.0,3.2,3,0,0,4,3,1
9,9,39.0,3.2,3,0,1,4,4,1
4,3,28.0,3.6,3,0,0,4,3,1
7,8,30.0,3.4,3,1,0,4,3,1
6,5,33.0,3.4,4,0,1,4,3,1
7,7,45.0,3.6,4,0,0,0,4,1
3,2,31.0,3.9,3,0,0,2,3,1
5,2,42.0,3.9,3,0,0,4,5,1
8,7,37.0,2.9,5,0,1,4,3,1
4,1,33.0,2.2,4,0,0,1,1,1
9,8,38.0,2.5,4,0,0,4,3,1
5,4,35.0,3.4,5,0,0,4,3,1
6,5,41.0,3.5,3,0,1,4,5,1
2,3,30.0,3.1,3,0,1,4,4,1
1,1,38.0,3.4,3,0,1,4,3,1
6,9,34.0,3.2,3,0,1,4,4,1
3,3,29.0,3.3,3,0,0,3,4,0
2,2,33.0,3.8,3,0,0,4,4,0
7,8,45.0,3.8,4,0,1,4,5,1
3,3,21.7,3.6,2,0,0,1,3,1
2,2,37.0,3.4,3,0,1,4,5,1
7,8,46.0,3.4,4,0,1,4,4,1
8,7,37.0,3.6,3,0,0,4,4,1
1,4,28.0,3.2,4,0,0,1,3,1
3,2,42.0,3.5,4,0,0,4,4,1
1,1,30.5,2.6,4,0,1,0,4,1
3,4,44.0,3.4,4,0,1,4,4,1
7,6,48.0,3.2,4,0,0,4,6,1
2,3,35.5,3.1,3,1,1,4,3,1
8,7,39.0,3.5,4,0,0,4,3,1
4,3,24.3,3.6,3,0,0,4,4,1
5,5,34.0,3.1,3,0,0,4,4,1
3,3,37.0,2.9,4,0,0,4,5,1
5,5,20.3,2.4,3,0,1,1,1,1
3,2,32.5,3.1,4,0,1,4,3,1
2,2,33.0,3.3,3,0,0,4,4,1
2,2,28.0,3.0,2,0,1,1,4,1
7,6,32.0,3.3,4,0,1,4,3,1
8,8,38.0,3.6,4,0,1,4,5,1
5,4,36.0,3.7,4,0,1,4,4,1
4,2,42.0,3.8,4,0,0,4,5,1
2,2,39.0,3.1,3,0,0,4,5,1
10,8,42.5,3.4,3,0,1,4,5,1
2,2,38.0,3.2,4,0,1,4,4,1
5,3,35.0,3.6,3,0,0,4,4,1
6,7,41.0,2.9,3,0,1,4,3,1
8,9,39.0,3.3,4,0,0,4,4,1
10,10,39.0,3.0,2,0,1,4,4,1
3,4,39.0,3.0,3,0,0,2,4,1
2,3,33.0,3.0,4,0,0,4,1,0
9,8,30.5,2.7,4,0,0,4,2,1
7,4,33.0,3.8,3,0,0,4,5,1
3,3,33.0,3.7,4,0,0,4,4,1
9,6,46.0,3.7,5,0,0,4,6,1
5,6,33.0,3.3,3,0,1,4,2,1
4,4,30.0,3.2,3,0,0,4,3,1
1,1,31.0,3.1,2,0,1,2,5,1
2,3,40.0,3.7,3,0,1,4,4,1
10,10,39.0,3.2,3,0,1,4,3,1
2,2,28.5,3.0,3,0,0,4,2,0
4,5,36.0,3.4,3,0,1,4,4,1
6,6,36.0,3.7,4,0,0,4,4,1
6,5,42.0,3.0,3,0,0,4,4,1
1,3,37.0,3.4,2,1,1,4,5,0
4,6,44.0,3.0,4,0,1,3,6,1
4,4,44.0,3.1,4,0,0,4,4,1
10,10,41.0,3.3,3,0,0,4,5,1
9,9,31.0,3.4,4,0,1,2,4,1
7,9,32.0,3.5,4,0,0,4,3,1
2,3,38.0,2.8,2,0,0,0,5,1
8,8,27.7,3.8,3,0,0,4,3,1
1,1,22.0,3.2,2,0,1,1,5,1
6,8,34.0,3.4,3,0,1,4,2,1
3,5,42.0,3.7,3,0,1,4,4,1
9,7,45.0,2.5,2,0,1,4,4,1
3,6,30.0,3.2,3,0,1,4,3,1
5,6,39.0,3.9,4,0,0,4,5,1
1,1,23.0,2.7,4,0,0,1,5,0
9,10,39.0,3.0,4,0,0,4,3,1
1,2,36.0,3.7,3,0,1,4,4,1
5,4,32.0,2.8,4,0,1,4,3,1
4,5,36.0,2.3,3,0,1,4,3,1
6,6,40.0,3.5,4,0,1,4,6,1
6,8,33.0,3.5,2,0,0,4,3,1
7,3,44.0,3.2,4,0,1,4,3,1
5,4,37.0,3.1,4,0,0,4,3,1
4,6,38.0,3.5,3,0,0,4,4,1
3,3,41.0,3.3,2,0,1,4,4,1
2,4,42.0,2.4,1,0,1,4,3,1
1,3,31.0,3.4,3,0,0,1,4,1
3,1,40.0,3.9,3,0,0,4,4,1
7,8,38.0,3.6,5,0,1,4,4,1
6,5,42.0,3.7,4,0,1,0,4,1
6,4,33.0,3.3,4,0,0,4,3,1
5,5,36.0,3.4,3,0,1,4,3,1
8,8,40.0,2.8,3,0,1,4,3,1
5,5,41.0,3.1,4,0,1,4,4,1
3,3,35.5,3.1,4,0,0,0,5,1
7,7,43.0,2.9,4,0,0,4,4,1
9,10,48.0,2.8,3,0,0,4,4,1
5,4,33.0,3.4,4,0,0,4,3,1
10,10,44.0,3.0,3,0,1,4,3,1
9,9,35.0,3.2,2,0,1,4,2,1
7,7,38.0,3.5,3,0,0,4,4,1
5,6,38.0,3.3,3,0,1,4,4,1
5,4,42.0,3.4,4,0,1,4,6,1
6,8,33.0,2.5,3,1,1,1,3,1
1,1,21.0,2.2,2,0,1,1,4,0
8,8,43.0,3.5,5,0,1,4,6,1
6,8,26.0,2.9,3,1,1,2,3,1
8,6,35.0,3.3,3,0,1,4,3,1
10,10,37.0,3.8,4,0,1,4,5,1
7,4,48.0,3.8,4,0,0,4,5,1
2,3,37.0,3.0,4,0,0,4,3,1
9,8,27.0,3.8,4,0,0,4,3,1
5,5,43.0,3.7,4,0,1,4,5,1
8,7,42.0,3.4,4,0,1,4,6,1
4,8,21.5,2.9,3,0,1,1,1,1
7,8,34.0,3.9,2,0,0,4,3,1
8,7,44.0,3.7,3,0,1,4,4,1
3,3,36.5,3.1,4,0,1,4,3,1
5,2,33.0,3.5,4,0,1,4,4,1
6,5,35.0,3.6,4,0,0,0,4,1
7,6,39.0,2.8,3,0,0,4,3,1
7,9,43.0,2.8,3,0,0,4,3,1
1,1,43.0,3.2,3,0,0,4,5,1
4,3,46.0,3.5,4,0,0,0,4,1
4,4,31.0,3.4,3,0,1,4,4,1
10,10,42.5,3.8,3,0,1,4,4,1
4,3,46.0,3.5,4,0,1,4,5,1
5,4,28.0,2.4,4,0,1,4,2,1
6,6,43.0,3.4,3,0,1,4,4,1
7,8,42.0,3.2,4,0,1,4,4,1
2,2,30.0,3.6,2,0,0,4,3,1
4,3,38.5,2.6,3,0,0,4,3,1
4,3,36.0,2.7,3,0,0,1,4,1
7,8,34.5,3.2,4,0,1,4,3,1
6,5,33.0,3.5,3,0,0,4,3,1
7,7,42.0,3.4,4,0,1,4,4,1
9,10,40.0,3.5,3,0,0,4,4,1
6,5,28.5,3.3,3,0,1,0,5,1
10,10,40.0,2.8,4,0,1,4,3,1
10,10,33.7,3.3,4,0,1,4,5,1
2,4,46.0,3.8,4,0,1,4,5,1
2,2,24.0,3.1,1,0,0,2,3,1
10,9,37.0,3.8,4,0,0,4,4,1
9,9,42.0,3.7,4,0,0,4,3,1
1,1,38.0,3.3,4,0,1,4,6,1
5,7,39.0,3.2,5,0,1,4,4,1
10,10,45.0,2.3,5,0,1,4,2,1
9,8,47.0,3.9,3,0,1,4,6,1
4,3,39.0,3.3,4,0,0,4,4,1
6,5,31.0,3.1,4,0,0,4,2,1
3,2,29.0,3.0,5,1,0,4,6,1
9,9,34.5,3.2,4,0,0,4,3,1
8,9,39.0,3.1,3,1,1,4,5,1
3,4,29.0,2.9,3,1,1,4,2,0
7,7,35.0,3.0,3,0,1,4,2,1
8,8,35.0,3.7,3,0,1,4,4,1
8,10,30.5,3.0,3,1,1,4,2,1
2,3,37.0,2.6,4,0,1,3,3,1
3,4,30.0,3.5,2,0,0,4,3,1
9,9,39.0,3.4,2,0,0,4,3,1
2,1,41.0,3.0,4,0,1,4,3,1
2,2,43.0,3.6,2,0,1,0,6,1
9,9,25.0,3.3,2,0,1,4,4,1
9,9,45.0,3.0,4,0,1,4,3,1
7,4,31.5,3.2,3,0,0,4,3,1
4,3,37.0,3.3,2,0,1,4,4,1
6,7,39.0,3.3,3,0,1,4,4,1
3,5,30.5,3.5,2,0,1,2,6,1
2,3,31.0,2.9,5,0,1,4,4,1
2,5,26.5,3.1,3,0,0,0,3,0
1,3,37.0,2.9,3,0,1,4,3,1
2,3,37.0,3.0,3,0,0,4,3,1
4,7,37.0,2.8,3,0,0,4,4,1
8,9,39.0,3.4,3,0,1,4,3,1
10,10,42.0,3.1,4,0,1,4,3,1
2,2,39.0,3.3,4,0,1,0,5,1
5,5,34.0,2.6,4,0,1,4,3,1
7,7,44.0,3.4,2,0,1,4,4,1
9,4,47.0,3.0,4,1,1,4,4,1
2,3,32.0,2.9,2,0,0,1,4,1
9,10,37.0,3.1,5,0,0,4,2,1
9,8,41.0,3.7,4,0,1,4,6,1
6,5,46.0,3.4,3,0,1,4,5,1
10,10,30.0,3.4,3,0,0,4,3,1
2,6,25.0,2.9,3,0,0,1,1,1
6,8,30.5,3.2,2,0,0,4,2,1
10,9,42.0,3.8,2,1,0,4,6,1
5,8,36.0,3.5,3,1,0,4,2,1
1,1,27.0,2.6,2,0,1,1,4,1
2,8,34.0,2.8,4,0,1,4,3,1
6,4,35.0,3.8,3,0,1,4,3,1
9,10,31.0,3.7,4,0,1,4,4,1
10,9,43.0,3.7,4,0,0,4,5,1
8,8,36.0,3.5,4,0,0,4,4,1
9,10,43.0,3.6,4,0,1,4,4,1
10,10,42.0,2.7,3,1,1,4,3,1
3,3,39.0,3.7,5,0,0,4,3,1
2,4,36.0,2.4,5,0,1,4,2,1
7,7,39.0,3.1,3,0,1,4,3,1
8,7,32.5,3.2,2,0,1,4,3,1
2,5,28.0,3.3,4,0,1,4,4,1
9,8,38.0,2.5,4,0,1,4,3,1
4,4,39.0,3.3,4,0,1,4,5,1
7,7,36.0,3.8,2,0,0,4,4,1
1,1,34.0,2.5,3,0,1,4,3,1
5,5,34.0,2.4,4,0,1,4,2,1
3,4,31.0,3.1,3,0,1,4,2,1
8,8,30.0,3.2,4,0,1,4,3,1
1,1,35.0,3.3,5,0,0,4,4,1
9,8,40.0,3.6,4,0,1,4,4,1
3,2,35.0,3.3,2,0,1,2,5,0
9,9,34.0,3.6,3,0,1,4,3,1
5,4,33.7,3.1,4,1,0,4,4,1
3,2,42.0,3.1,5,0,1,4,4,1
2,2,41.0,3.6,3,0,1,2,6,1
4,2,38.0,3.3,3,0,0,1,5,1
1,1,33.0,3.2,4,0,0,3,3,1
6,7,38.0,3.2,2,0,1,4,4,1
6,8,40.0,3.8,4,0,1,4,5,1
10,10,40.0,3.5,4,0,0,4,4,1
5,5,35.5,3.4,2,0,0,4,4,1
9,7,40.0,3.3,2,0,1,4,4,1
9,9,41.0,2.8,4,0,0,4,3,1
1,1,32.5,3.6,3,0,0,4,4,1
5,4,30.0,3.7,4,0,1,4,2,1
9,9,37.0,3.0,5,0,1,4,3,1
3,3,39.0,2.6,3,0,0,4,3,1
1,1,29.5,2.5,2,0,0,2,5,0
2,1,35.0,2.8,4,0,1,4,3,1
6,8,38.5,3.6,5,0,1,4,3,1
9,9,38.0,2.7,4,0,1,4,3,1
1,2,32.0,2.6,3,0,0,4,2,0
10,10,41.0,3.0,4,0,1,4,4,1
4,2,38.0,2.3,3,0,1,4,3,1
4,5,42.0,2.8,5,0,1,4,3,1
10,9,41.0,3.8,4,0,1,4,4,1
2,3,32.0,2.4,4,0,1,4,2,1
2,3,26.3,2.3,4,0,1,4,1,0
3,3,26.5,2.7,2,0,0,2,3,1
1,1,34.0,2.8,4,0,1,4,3,1
5,6,41.0,3.1,3,0,0,4,4,1
9,6,38.0,3.2,4,0,1,4,4,1
4,4,36.0,3.7,4,0,0,4,3,1
7,5,34.5,3.4,3,0,0,4,3,1
1,2,34.0,3.1,3,0,0,4,3,1
8,6,41.0,3.2,5,0,1,4,3,1
2,2,35.0,2.8,5,0,0,4,3,1
7,6,33.0,3.4,3,0,0,4,5,1
3,3,31.0,2.8,3,0,1,4,2,1
3,3,39.0,3.5,3,0,1,4,4,1
6,6,39.0,3.2,4,0,1,4,5,1
6,7,20.0,3.2,4,0,1,4,1,1
6,7,36.0,2.9,4,0,1,4,3,1
3,3,27.0,2.8,4,0,0,1,3,1
3,4,29.0,2.9,5,0,1,4,3,1
4,3,36.0,3.0,2,0,1,2,2,1
6,5,27.0,3.7,3,0,0,4,2,1
6,8,42.0,2.9,4,0,1,4,3,1
10,10,41.0,3.6,4,0,1,4,5,1
8,7,42.0,3.9,1,0,1,4,4,1
7,5,30.0,3.5,2,0,0,4,3,1
5,7,33.0,3.4,4,0,0,0,3,1
10,10,35.0,3.0,3,0,0,1,2,1
7,7,41.0,3.8,3,0,1,4,4,1
5,7,36.0,2.7,4,0,1,4,3,1
3,4,37.0,3.3,2,0,1,4,4,1
