Tipster,Track,Horse,Bet Type,Odds,TipsterActive,Result
28,48,12150,1,5.5,True,1
19,74,12598,1,23.0,True,0
19,114,10359,1,21.0,True,0
1,82,8838,1,10.0,True,1
2,74,1789,0,51.0,True,0
1,111,12760,1,2.5,True,1
28,23,13507,1,3.25,True,1
1,64,8379,1,7.0,True,1
3,39,6289,1,4.0,False,0
16,92,10401,1,2.85,False,1
8,75,2858,1,3.5,True,1
4,86,13109,0,34.0,False,1
16,96,3411,1,5.0,False,1
22,16,8857,0,6.5,True,1
3,85,2879,1,9.0,False,1
15,111,9506,1,8.5,True,0
28,10,10452,1,17.0,True,1
8,72,7671,1,3.75,True,1
24,74,4265,1,13.0,True,1
22,39,4566,0,6.0,True,1
0,110,11375,0,3.75,True,1
16,97,10797,1,4.5,False,0
11,48,6015,0,15.0,True,1
21,0,5644,1,6.5,False,0
8,113,13097,1,2.88,True,0
0,17,10,0,7.0,True,1
8,26,970,1,5.0,True,0
1,2,8397,1,6.5,True,0
0,65,3962,1,5.0,True,1
22,11,5333,1,3.0,True,1
4,54,4156,0,12.0,False,0
0,17,4886,1,17.0,True,0
16,81,3298,0,12.0,False,1
8,73,3589,1,2.88,True,1
8,76,248,1,17.0,True,0
27,111,6195,1,11.0,False,0
0,54,13510,1,3.5,True,0
4,26,9048,0,11.0,False,1
30,54,12057,0,6.0,False,1
3,111,8651,1,7.0,False,1
14,86,3100,0,9.0,True,0
0,106,14589,0,6.0,True,0
3,47,7355,1,3.25,False,0
17,17,5338,1,1.83,True,1
7,114,12659,1,9.0,True,0
20,18,92,1,5.64,True,1
0,5,7017,1,7.0,True,0
28,23,59,1,8.0,True,0
2,85,179,1,17.0,True,0
29,10,5329,1,2.75,False,1
8,54,3595,1,3.0,True,1
3,0,2917,1,11.0,False,0
28,106,3465,1,7.0,True,0
29,62,8306,0,8.0,False,0
28,65,7380,1,7.0,True,0
3,79,15414,1,4.0,False,0
21,24,12286,1,11.0,False,0
21,17,11669,1,3.5,False,1
9,92,314,1,6.0,False,0
9,48,14220,1,2.25,False,1
8,92,13551,1,3.0,True,1
4,54,13024,0,15.0,False,1
28,114,4475,1,13.0,True,0
17,17,10461,0,9.5,True,1
8,60,10375,1,4.5,True,0
4,64,14683,0,8.5,False,1
17,66,9839,0,21.0,True,1
22,48,8972,1,3.5,True,1
8,53,2952,1,3.0,True,1
7,19,12667,1,26.0,True,1
7,0,1488,1,21.0,True,0
8,92,3753,1,3.75,True,0
30,54,7775,1,10.0,False,0
0,71,4464,0,5.0,True,0
0,111,15497,1,3.5,True,1
19,2,11542,1,17.0,True,1
16,24,4411,1,14.0,False,0
28,18,11004,1,11.0,True,0
8,12,12510,1,2.75,True,1
8,0,7021,1,3.0,True,1
7,111,8971,0,34.0,True,1
29,16,5312,1,7.0,False,0
27,2,4150,1,17.0,False,1
21,54,874,1,8.0,False,0
29,4,5050,1,6.0,False,1
4,18,15373,0,15.0,False,0
28,10,2756,1,12.0,True,0
13,92,14539,0,29.0,True,0
0,51,937,1,2.5,True,0
0,72,50,1,3.75,True,1
18,65,11450,1,3.25,False,1
3,24,10876,1,3.25,False,1
8,0,3349,1,2.25,True,1
19,7,12899,1,9.0,True,0
24,24,8395,1,11.0,True,0
4,62,13613,0,28.0,False,1
3,107,11660,1,5.0,False,0
4,17,12264,0,34.0,False,0
9,42,13690,0,15.0,False,1
30,62,10923,1,3.75,False,1
2,69,5241,1,7.0,True,0
17,65,2095,1,2.63,True,0
2,2,2570,1,21.0,True,0
22,101,2305,1,2.5,True,1
7,60,6943,1,7.0,True,0
28,107,6563,1,17.0,True,1
17,53,14209,1,6.0,True,0
29,89,9691,1,7.0,False,0
22,2,5516,1,1.72,True,1
13,10,15368,1,10.0,True,0
8,91,9904,1,4.33,True,1
6,111,1335,0,33.0,True,0
28,62,7767,1,13.0,True,1
7,2,2171,0,21.0,True,0
9,104,12077,1,7.5,False,1
4,54,15201,0,13.0,False,0
0,104,8876,0,10.0,True,0
6,16,10145,1,9.0,True,1
30,12,13065,1,3.75,False,1
4,16,5271,1,5.5,False,1
29,74,1234,1,4.5,False,0
10,79,11322,0,11.0,False,1
30,75,5683,1,5.0,False,1
14,110,12279,1,7.5,True,1
6,16,12201,1,15.0,True,0
18,106,19,0,7.0,False,0
22,111,13784,1,2.5,True,0
10,0,15049,0,17.0,False,1
3,53,7886,1,3.5,False,1
8,70,4389,1,7.0,True,1
8,47,9455,1,4.5,True,1
22,16,2916,1,5.5,True,1
28,10,13704,1,6.0,True,1
22,111,15446,1,3.75,True,0
8,79,6307,1,5.5,True,0
25,112,7140,1,1.8,True,1
12,76,8343,1,5.5,False,0
16,72,14685,1,7.0,False,0
7,96,12249,0,5.5,True,1
7,80,12898,1,17.0,True,0
14,57,14286,0,17.0,True,1
4,114,2570,0,15.0,False,0
10,92,11783,0,21.0,False,0
17,54,2131,0,10.0,True,0
8,26,6190,1,5.5,True,0
28,7,5328,1,12.0,True,0
0,53,9627,0,4.33,True,1
1,0,14197,1,8.0,True,0
8,42,5399,1,5.5,True,0
28,73,5209,1,7.5,True,0
8,72,7483,1,4.0,True,1
7,16,9528,1,13.0,True,0
29,92,4896,1,5.5,False,0
28,106,13479,1,8.0,True,0
8,72,10287,1,4.0,True,0
1,111,1679,1,2.75,True,0
17,0,12816,0,26.0,True,1
28,79,4940,1,10.0,True,1
23,26,4098,1,9.0,True,1
11,72,2811,0,51.0,True,0
3,47,11682,1,6.5,False,1
28,111,410,1,6.0,True,0
3,104,13569,1,5.0,False,0
3,62,7256,1,2.37,False,1
3,92,7971,1,5.5,False,0
27,14,1902,1,9.0,False,0
28,59,8108,1,10.0,True,1
28,77,6616,1,13.0,True,0
3,4,8000,1,4.0,False,0
24,17,8666,1,13.0,True,0
27,26,5023,1,26.0,False,0
3,114,2952,1,4.5,False,1
27,54,5427,1,8.0,False,1
1,17,402,1,46.0,True,0
22,73,12804,1,2.25,True,1
24,0,6733,1,10.0,True,1
28,2,1275,1,6.5,True,1
21,17,14222,0,21.0,False,0
16,63,3996,1,6.5,False,0
22,16,88,1,1.66,True,1
9,111,11519,1,3.5,False,1
9,89,5899,1,9.0,False,0
29,17,10525,1,5.0,False,1
8,83,15254,1,4.0,True,0
8,74,9760,1,3.25,True,1
18,16,3171,1,2.75,False,1
14,54,15077,1,15.0,True,1
28,65,659,1,9.0,True,0
28,2,8479,1,6.5,True,0
8,111,12628,1,1.5,True,1
21,39,14033,1,6.5,False,1
1,62,4442,1,3.75,True,0
0,51,1266,1,3.0,True,1
3,74,5936,1,4.5,False,1
1,82,14283,1,52.0,True,0
16,30,3959,0,13.0,False,0
28,19,13439,1,10.0,True,0
4,107,493,0,15.0,False,1
4,114,6412,0,13.0,False,0
1,76,1397,0,11.0,True,0
14,2,3043,1,9.0,True,0
16,104,6347,0,11.0,False,1
8,92,6340,1,4.0,True,1
16,111,10497,1,1.29,False,1
25,11,2382,0,34.0,True,0
6,4,10135,1,9.0,True,0
1,54,60,1,21.0,True,0
4,114,6653,0,15.0,False,0
6,111,14470,0,10.0,True,0
22,82,6441,1,3.5,True,1
21,13,6822,0,26.0,False,1
1,2,14110,1,5.0,True,1
28,92,3543,1,8.0,True,0
17,49,1920,1,7.0,True,0
8,34,14202,1,7.0,True,1
8,54,10598,1,15.0,True,0
1,2,10341,1,6.0,True,0
9,26,13162,1,4.5,False,1
28,112,9378,1,15.0,True,0
1,54,8721,1,7.5,True,0
28,53,14734,1,7.5,True,1
30,111,6175,1,4.5,False,0
16,72,8843,1,9.0,False,1
3,54,8766,1,2.88,False,1
8,111,13510,1,5.0,True,0
12,92,222,1,7.0,False,1
8,104,10881,1,5.5,True,0
28,77,13933,1,13.0,True,0
1,54,754,1,6.5,True,0
28,66,13908,1,13.0,True,0
7,14,8948,0,15.0,True,0
15,74,8216,1,4.5,True,1
24,17,7847,1,17.0,True,0
30,104,2818,1,3.5,False,1
3,114,2011,1,3.0,False,0
28,63,4274,1,17.0,True,0
12,53,538,1,4.59,False,0
22,75,9809,1,3.25,True,1
9,13,5866,0,10.0,False,0
0,99,3866,0,5.5,True,1
22,81,3860,1,3.25,True,1
24,2,6418,1,19.0,True,0
7,17,3539,0,22.0,True,1
1,110,6931,1,7.0,True,1
8,11,4806,1,3.0,True,1
12,26,12898,1,11.0,False,0
27,35,540,1,7.0,False,0
7,48,15636,0,21.0,True,1
4,114,8620,1,9.0,False,1
28,33,4504,1,10.0,True,1
20,14,12057,1,5.3,True,1
18,114,6504,0,12.0,False,1
7,74,4683,0,12.0,True,0
22,17,14737,1,2.25,True,1
4,4,2999,0,9.0,False,1
7,42,3654,0,41.0,True,0
4,95,8874,0,10.0,False,1
1,0,1218,0,67.0,True,0
28,19,3259,1,13.0,True,0
28,36,4960,1,10.0,True,0
21,33,6853,1,8.0,False,0
17,109,11420,1,4.33,True,1
4,34,4594,0,17.0,False,1
28,73,7907,1,6.5,True,1
1,10,13457,0,26.0,True,0
22,76,11138,1,2.5,True,1
24,2,12786,1,26.0,True,0
27,112,5845,1,6.2,False,0
24,2,10942,1,11.0,True,1
8,54,4558,1,3.75,True,0
8,16,1328,1,3.5,True,1
28,104,781,1,13.0,True,0
22,111,7032,1,7.0,True,0
12,54,11743,1,17.0,False,0
6,4,7167,0,23.0,True,0
1,51,12956,1,5.0,True,0
16,18,5979,1,3.25,False,1
5,0,10086,0,42.0,False,0
18,26,2117,0,15.0,False,1
16,37,9108,1,8.0,False,1
26,66,2569,1,9.0,True,0
28,19,10231,1,11.0,True,1
6,62,3717,0,21.0,True,0
28,73,4653,1,9.0,True,1
19,62,13853,1,11.0,True,0
3,62,5574,1,4.5,False,0
8,59,8551,1,6.5,True,0
7,92,6590,1,13.0,True,1
5,26,1391,0,34.0,False,0
7,114,3220,0,34.0,True,1
1,17,2686,1,10.0,True,0
3,59,9463,1,1.83,False,1
3,92,8468,1,4.0,False,1
24,26,7385,1,13.0,True,0
14,92,4250,1,6.0,True,1
29,80,762,1,5.5,False,0
23,14,1,1,9.0,True,0
29,48,1147,1,8.5,False,0
1,17,13154,1,7.0,True,1
7,48,3125,0,17.0,True,0
0,47,4095,0,7.0,True,1
14,111,2436,1,9.0,True,0
14,111,3361,1,5.0,True,0
3,18,7194,1,3.5,False,0
28,14,8289,1,7.0,True,0
16,62,1812,1,7.0,False,0
14,24,4910,0,15.0,True,0
23,42,11958,1,6.0,True,0
3,94,1898,1,3.0,False,1
8,39,15485,1,3.75,True,0
22,62,15463,1,7.0,True,0
12,107,4604,1,15.0,False,0
7,11,6272,1,5.0,True,0
7,26,737,0,23.0,True,1
28,112,12376,1,7.0,True,1
30,66,4729,1,5.0,False,1
1,111,6578,1,6.0,True,0
22,69,4329,1,5.5,True,1
1,62,9204,1,3.25,True,1
21,76,7650,1,9.0,False,1
24,26,9841,1,15.0,True,0
28,7,14032,1,6.5,True,1
17,66,13472,0,8.0,True,0
3,16,11128,1,4.5,False,0
8,34,6506,1,2.88,True,0
21,111,11100,1,13.0,False,1
5,62,6267,0,15.0,False,0
22,62,5101,1,2.63,True,1
5,114,14110,1,3.5,False,0
13,62,8604,1,4.5,True,0
16,16,15362,1,10.0,False,1
22,96,4983,1,3.0,True,1
1,15,8746,1,4.0,True,1
28,89,9318,1,7.0,True,0
28,69,1270,1,9.0,True,0
16,62,8438,1,17.0,False,1
3,92,11489,1,5.0,False,0
1,19,6454,1,10.0,True,1
3,111,5219,1,11.0,False,0
19,11,4199,1,23.0,True,0
3,92,2137,1,4.0,False,1
8,7,11258,1,4.0,True,1
7,111,625,0,21.0,True,0
8,85,13459,1,2.5,True,0
14,51,4802,1,11.0,True,1
3,47,8864,1,3.5,False,1
30,65,813,1,6.0,False,1
4,101,15375,0,9.0,False,1
8,79,8907,1,3.25,True,1
11,35,1231,1,11.0,True,1
29,107,7363,1,3.5,False,0
24,48,11331,1,8.0,True,0
0,30,11953,0,8.0,True,0
12,54,5235,1,6.5,False,0
8,111,5279,1,5.0,True,1
2,80,13553,1,5.0,True,0
28,62,13009,1,9.0,True,0
14,85,11184,0,23.0,True,0
3,11,5333,1,3.0,False,1
1,92,15577,1,5.0,True,1
30,63,8092,1,5.0,False,1
28,72,11317,1,8.0,True,1
3,83,14410,1,2.1,False,1
20,42,3423,1,6.0,True,1
22,106,9932,1,3.75,True,0
4,107,8220,0,41.0,False,0
1,15,8746,1,4.33,True,1
0,59,15537,1,3.0,True,0
14,110,5117,0,15.0,True,1
4,54,14649,0,13.0,False,1
16,0,5834,1,7.0,False,0
30,82,9517,1,6.0,False,1
3,14,1230,1,4.5,False,1
26,13,11691,1,4.2,True,0
22,54,12860,1,2.5,True,1
18,48,12663,1,2.88,False,1
28,36,5312,1,6.0,True,1
0,110,15684,0,11.0,True,1
28,59,14031,1,5.0,True,1
14,62,6190,1,6.5,True,1
7,54,759,0,19.0,True,0
5,86,12771,1,8.0,False,1
11,12,10777,0,17.0,True,0
7,62,14172,0,41.0,True,1
29,33,4752,1,11.0,False,0
7,92,1912,0,7.5,True,0
12,10,3504,1,11.0,False,0
4,92,11782,0,17.0,False,0
29,73,13076,1,3.75,False,1
26,112,13951,1,10.0,True,0
8,94,13163,1,5.0,True,0
13,62,3379,1,2.0,True,1
22,113,2545,1,2.63,True,1
0,48,8165,0,7.5,True,0
28,111,9521,1,11.0,True,1
22,85,14379,1,2.5,True,1
3,74,8309,1,7.0,False,0
8,75,9759,1,3.5,True,1
22,2,12698,1,4.0,True,1
14,2,4129,1,13.0,True,1
19,85,13519,1,34.0,True,0
4,63,3433,0,13.0,False,0
30,17,10434,1,3.5,False,1
24,2,1279,1,21.0,True,0
8,7,7466,1,6.0,True,0
1,62,2951,1,3.5,True,1
0,26,12280,0,19.0,True,1
26,59,1560,1,9.0,True,0
13,66,3222,1,5.5,True,1
8,39,7567,1,2.75,True,1
8,73,3991,1,8.0,True,0
13,54,3874,1,9.0,True,1
14,23,14791,1,8.0,True,0
0,30,10919,0,6.5,True,1
22,26,12735,0,9.0,True,0
6,26,15481,1,11.0,True,0
7,111,12081,1,20.0,True,1
7,26,2191,0,12.0,True,1
15,60,405,0,17.0,True,1
28,81,14004,1,6.0,True,1
4,111,13456,0,34.0,False,1
16,17,13996,1,13.0,False,1
29,26,11162,1,6.0,False,1
3,11,13840,1,3.0,False,1
4,41,5308,1,4.0,False,1
4,111,13126,0,67.0,False,0
2,76,3969,0,11.0,True,0
22,96,12473,1,2.5,True,0
8,107,4843,1,2.1,True,1
16,24,4078,1,5.5,False,1
12,95,2576,1,8.5,False,1
18,60,8534,1,4.5,False,0
0,72,15481,1,4.0,True,0
30,16,3874,1,6.5,False,0
8,49,6233,1,6.5,True,0
21,7,1343,1,5.5,False,1
28,48,9279,1,6.5,True,1
6,12,11820,1,21.0,True,0
7,4,9671,0,11.0,True,1
16,80,12077,1,6.0,False,0
8,5,11198,1,2.75,True,1
11,26,12038,0,19.0,True,0
8,89,9259,1,3.75,True,0
3,33,10829,1,4.33,False,1
22,114,14110,1,4.33,True,0
28,73,14764,1,5.5,True,1
3,62,13925,1,1.91,False,1
28,69,6496,1,7.5,True,0
18,17,11603,0,9.0,False,1
3,72,7448,1,4.5,False,0
1,92,6622,1,6.5,True,1
28,16,3467,1,6.0,True,0
8,106,11571,1,5.5,True,0
3,54,13754,1,2.38,False,1
28,94,12257,1,11.0,True,0
9,17,9685,0,10.0,False,0
12,69,11482,1,7.5,False,1
1,62,2445,1,17.0,True,0
3,104,445,1,2.63,False,1
17,77,15371,0,15.0,True,1
17,94,1914,1,9.0,True,0
8,72,9816,1,2.1,True,0
3,17,13320,1,3.25,False,1
7,26,4202,0,51.0,True,0
3,59,13313,1,2.0,False,1
4,33,9639,0,10.0,False,0
28,61,4274,1,7.0,True,1
20,114,12390,1,5.0,True,1
7,42,14311,0,21.0,True,1
4,14,7564,0,15.0,False,1
27,48,13806,1,67.0,False,0
13,111,9939,1,5.2,True,1
27,54,13136,1,10.0,False,0
28,14,8145,1,6.0,True,0
14,82,5440,0,34.0,True,1
16,106,2646,1,4.5,False,1
4,11,7580,0,19.0,False,0
22,74,4202,1,3.5,True,1
1,70,397,1,6.5,True,1
3,16,4911,1,3.75,False,0
21,4,5435,1,5.5,False,0
8,26,5871,1,3.0,True,1
21,114,5399,1,7.5,False,0
28,80,11674,1,17.0,True,0
29,92,5917,1,4.0,False,0
29,62,3765,1,9.0,False,0
8,62,6043,1,3.25,True,1
24,35,532,1,5.5,True,0
14,54,5861,1,8.0,True,0
5,0,9182,0,26.0,False,0
14,42,11266,1,21.0,True,0
28,54,10151,0,21.0,True,0
8,4,12282,1,2.88,True,0
14,42,7725,1,15.0,True,0
27,19,2965,1,13.0,False,0
2,110,12541,1,5.0,True,0
8,54,1152,1,3.25,True,0
8,85,240,1,3.75,True,1
8,92,2400,1,4.0,True,1
0,17,5568,0,34.0,True,0
25,27,14026,1,5.5,True,0
0,42,4386,0,15.0,True,0
4,72,6374,1,5.0,False,1
17,14,3222,1,1.83,True,1
0,41,5287,0,8.5,True,1
7,62,14635,0,11.0,True,1
24,72,4411,1,11.0,True,0
3,69,3840,1,7.0,False,0
8,2,1340,1,3.5,True,1
14,54,5132,1,11.0,True,0
3,18,1404,0,2.37,False,0
20,114,8678,1,6.43,True,1
4,72,1868,0,10.0,False,1
30,47,2360,0,9.0,False,1
6,111,11460,0,17.0,True,1
28,74,9615,1,10.0,True,1
3,85,224,1,3.0,False,1
7,110,4486,1,17.0,True,1
1,96,13811,1,10.0,True,0
29,111,9040,1,4.5,False,1
19,74,2209,0,26.0,True,0
19,42,4357,1,15.0,True,0
0,2,1463,0,5.5,True,1
5,39,5949,1,6.0,False,0
16,23,14592,1,7.0,False,1
0,18,3755,0,9.0,True,1
14,96,9335,1,7.0,True,1
1,110,11414,1,6.0,True,0
4,110,8223,0,41.0,False,0
0,34,9243,1,2.1,True,1
22,48,4260,0,10.0,True,0
6,59,9466,1,13.0,True,1
8,42,1229,1,6.0,True,1
0,77,9125,1,4.0,True,0
0,75,10573,0,10.0,True,1
30,86,5531,1,1.73,False,1
0,59,13372,1,3.5,True,0
21,54,13840,1,5.5,False,0
30,48,11416,1,4.0,False,1
10,92,7205,1,8.0,False,0
24,48,1291,1,13.0,True,1
3,47,13218,1,3.5,False,1
30,42,1229,0,5.5,False,1
8,63,1174,1,3.5,True,0
8,79,13168,1,2.75,True,0
26,96,7419,1,11.0,True,0
14,14,7547,1,6.0,True,1
12,92,10016,1,7.0,False,0
13,2,11867,0,10.0,True,1
8,7,13236,1,3.5,True,1
6,61,13465,1,11.0,True,0
30,85,5185,1,5.0,False,1
22,2,12267,1,2.63,True,0
2,59,6186,1,10.0,True,0
12,59,12294,1,17.0,False,0
7,54,14334,0,17.0,True,0
28,69,7127,1,4.0,True,1
7,92,4575,1,26.0,True,0
8,63,3053,1,2.75,True,0
22,109,12191,1,3.0,True,0
29,0,12019,1,11.0,False,1
12,2,14393,1,10.0,False,0
8,19,13939,1,3.25,True,1
5,17,14737,1,2.25,False,1
29,53,10886,1,8.0,False,0
19,92,6590,1,13.0,True,0
14,37,210,1,3.25,True,0
27,54,3725,1,19.0,False,0
0,17,699,0,17.0,True,1
20,42,13125,1,5.0,True,1
14,111,3811,1,5.5,True,0
29,17,7154,1,7.0,False,0
19,48,12524,1,21.0,True,0
12,34,9294,1,15.0,False,0
25,62,1244,1,2.75,True,1
3,86,12864,1,5.0,False,0
16,74,10751,1,8.0,False,1
0,4,4824,1,2.88,True,1
23,12,7487,1,6.5,True,0
28,60,4371,1,5.5,True,0
28,14,6621,1,6.0,True,1
5,92,14215,1,9.0,False,0
29,89,11846,1,11.0,False,1
1,16,6269,1,4.0,True,1
0,81,6465,1,2.62,True,1
28,69,2314,1,13.0,True,0
9,17,14863,1,3.0,False,1
23,83,14841,1,7.5,True,0
0,2,7883,0,11.0,True,1
15,81,5019,0,11.0,True,1
28,97,3998,1,13.0,True,1
22,16,10343,1,5.5,True,0
28,12,2248,1,9.0,True,0
9,109,10315,1,4.5,False,0
6,10,7644,1,5.5,True,0
11,35,3587,0,21.0,True,0
7,86,2710,0,8.0,True,1
22,42,3423,1,7.0,True,1
22,82,6560,1,7.5,True,1
17,59,6270,1,2.88,True,1
14,42,731,1,10.0,True,0
24,42,13692,1,13.0,True,1
1,48,10480,1,5.0,True,0
28,4,8705,1,9.0,True,0
2,59,1416,1,21.0,True,0
0,14,12146,1,12.0,True,1
27,86,7653,0,17.0,False,0
4,92,1260,0,9.5,False,1
8,12,4062,1,4.5,True,0
21,59,3808,1,15.0,False,1
1,92,10627,1,15.0,True,0
25,76,6082,1,15.0,True,0
8,54,14742,1,3.5,True,1
3,62,10282,1,1.83,False,1
28,14,7547,1,6.5,True,0
3,66,6015,1,1.83,False,0
7,6,1267,0,26.0,True,0
24,114,9410,1,19.0,True,1
17,106,1223,0,11.0,True,1
7,16,2695,0,23.0,True,1
18,104,2760,1,6.5,False,0
10,4,12332,0,19.0,False,1
27,2,4689,1,17.0,False,1
5,59,14028,1,7.0,False,0
22,85,6155,1,4.0,True,0
7,74,9000,1,10.0,True,1
29,59,4245,0,21.0,False,0
22,11,5211,1,4.0,True,1
28,42,15566,1,11.0,True,1
17,17,257,0,15.0,True,0
0,71,4534,0,6.5,True,0
0,60,7455,0,12.0,True,0
6,62,4562,1,17.0,True,0
0,4,4286,0,10.0,True,1
27,106,15049,1,13.0,False,0
21,62,13621,1,3.0,False,1
16,62,13777,1,11.0,False,0
20,10,10299,1,5.2,True,0
27,54,6844,1,57.0,False,0
7,74,5065,0,19.0,True,0
19,69,4667,1,10.0,True,1
14,111,9112,1,8.0,True,1
0,60,2938,1,2.0,True,1
22,2,10533,0,17.0,True,1
29,95,11550,1,11.0,False,0
14,17,14675,1,7.5,True,1
21,82,9874,0,29.0,False,1
28,14,15430,1,6.5,True,0
14,2,15582,1,10.0,True,0
18,2,12704,0,7.5,False,1
1,80,2788,1,4.33,True,1
26,83,8760,1,11.0,True,1
21,0,12019,1,12.0,False,0
22,66,9615,1,1.62,True,1
3,77,11638,1,3.75,False,0
1,16,13024,1,7.5,True,0
12,65,7397,1,17.0,False,1
18,76,13840,0,15.0,False,1
22,62,3284,0,13.0,True,1
5,69,6788,1,7.0,False,0
16,62,661,0,17.0,False,0
24,26,3865,1,10.0,True,0
0,72,9083,0,7.0,True,1
12,37,14573,1,11.0,False,1
29,41,8243,1,4.4,False,0
30,79,12392,1,3.5,False,0
2,19,3527,1,5.0,True,1
8,4,12571,1,3.5,True,0
1,65,11836,1,21.0,True,1
28,66,5193,1,9.0,True,0
5,94,8457,1,1.73,False,1
28,48,9821,1,6.0,True,0
1,114,492,1,9.0,True,1
7,74,8416,0,29.0,True,0
29,54,9524,0,11.0,False,0
8,83,2693,1,5.0,True,1
28,42,4596,1,6.0,True,1
24,24,375,1,8.0,True,0
0,16,9144,1,2.38,True,0
21,42,11331,1,8.0,False,0
8,92,10295,1,4.5,True,0
4,74,7055,0,11.0,False,1
24,26,14353,1,9.0,True,0
28,12,7931,1,15.0,True,0
4,16,5985,0,101.0,False,0
14,76,450,0,26.0,True,0
28,95,9366,1,7.0,True,0
11,17,6351,0,34.0,True,0
3,74,1709,1,5.0,False,0
8,62,2769,1,5.0,True,1
3,16,8001,1,9.0,False,0
2,12,10217,1,15.0,True,0
19,114,9463,1,17.0,True,0
30,51,6232,1,1.91,False,1
3,77,14175,1,2.88,False,0
8,92,3906,1,9.0,True,0
8,54,7742,1,2.63,True,1
19,42,11002,1,34.0,True,0
3,107,15098,1,2.5,False,0
1,19,3125,1,26.0,True,0
16,92,9580,0,21.0,False,1
0,81,6927,1,3.0,True,1
21,104,14897,1,4.0,False,0
28,4,6616,1,15.0,True,0
17,75,496,0,16.0,True,0
9,62,15169,1,2.25,False,1
7,48,5269,1,12.0,True,0
7,111,10152,0,26.0,True,1
0,92,15588,0,5.0,True,1
0,95,15451,0,6.0,True,1
28,54,14616,1,6.0,True,1
19,74,10972,1,26.0,True,0
4,53,8867,0,9.0,False,0
12,79,298,1,6.0,False,0
5,54,11635,0,21.0,False,1
4,62,6147,0,19.0,False,0
22,51,12620,1,2.38,True,1
30,11,3281,0,6.5,False,1
21,28,3460,1,3.0,False,1
22,71,5518,1,2.75,True,0
3,42,10598,1,5.0,False,1
27,62,2769,1,5.0,False,1
14,16,12350,0,9.0,True,0
8,85,5047,1,5.0,True,0
8,11,8520,1,5.0,True,1
28,79,13836,1,4.5,True,0
30,47,15526,1,2.75,False,0
7,92,3048,0,21.0,True,1
14,79,13252,1,7.0,True,0
1,79,15586,0,34.0,True,0
7,83,14029,1,21.0,True,0
12,19,4652,1,7.0,False,0
12,83,13305,1,11.0,False,0
28,7,818,1,8.0,True,0
19,96,3115,1,23.0,True,0
14,12,7653,1,7.5,True,0
3,69,838,1,10.0,False,0
1,42,6518,1,41.0,True,1
14,54,2428,1,11.0,True,0
9,12,12994,0,9.0,False,1
7,62,13878,0,11.0,True,1
28,2,1663,1,9.0,True,0
22,62,13539,1,2.38,True,0
3,72,15504,1,3.25,False,0
27,111,3970,1,15.0,False,0
17,39,5711,0,9.0,True,0
28,43,11211,1,7.0,True,0
8,16,11683,1,3.75,True,1
17,81,1105,0,12.0,True,1
28,96,8550,1,7.0,True,0
0,16,1641,0,6.5,True,1
6,110,3481,1,17.0,True,0
8,69,5240,1,4.5,True,0
30,113,8859,1,5.0,False,0
1,69,7354,1,8.0,True,0
30,113,5910,0,8.0,False,1
28,84,12501,1,13.0,True,0
0,92,2537,1,4.0,True,1
16,47,216,1,3.0,False,1
8,104,14677,1,3.75,True,1
22,72,14629,1,2.2,True,1
1,74,15682,1,5.0,True,0
4,2,11258,0,11.0,False,1
28,54,12841,1,6.0,True,1
28,54,9938,1,8.0,True,1
22,21,9706,1,3.75,True,0
8,12,13337,1,4.0,True,0
26,72,1746,1,21.0,True,1
28,49,9999,1,10.0,True,0
21,4,6829,1,8.0,False,0
27,62,15137,1,7.0,False,0
8,92,3096,1,7.0,True,0
12,62,10641,1,26.0,False,0
28,111,4434,0,21.0,True,1
22,112,8422,1,3.5,True,0
17,75,5075,0,9.0,True,0
8,21,2676,1,2.0,True,1
16,73,15003,1,8.5,False,0
7,62,6622,1,81.0,True,1
8,77,14874,1,5.0,True,0
7,54,12316,0,17.0,True,1
14,65,7510,1,8.0,True,1
5,62,2728,1,4.33,False,1
14,54,10109,0,9.0,True,0
8,101,15284,1,3.25,True,1
4,2,353,0,11.0,False,0
21,80,9719,1,7.0,False,0
29,18,12657,1,9.0,False,0
28,18,4772,1,6.0,True,0
4,48,12663,1,6.5,False,0
22,16,14662,1,3.75,True,1
28,111,395,1,11.0,True,0
22,72,11155,1,4.33,True,1
6,26,7805,1,35.0,True,0
13,54,5895,0,10.0,True,1
2,62,12454,1,1.8,True,1
2,47,10705,1,6.0,True,1
8,74,12011,1,1.91,True,1
28,62,753,1,7.5,True,1
1,80,6160,1,4.0,True,1
16,69,13559,1,4.0,False,1
20,114,751,1,6.6,True,1
3,42,12450,1,2.5,False,1
1,111,625,0,67.0,True,0
30,104,11280,1,5.0,False,1
8,89,7951,1,6.0,True,1
4,92,10418,0,15.0,False,1
16,94,1661,1,10.0,False,1
3,53,8449,1,2.25,False,1
16,62,15308,1,5.0,False,0
8,14,803,1,2.75,True,1
1,113,1560,1,5.0,True,0
19,2,9462,1,10.0,True,0
4,72,11633,1,3.25,False,1
28,41,11478,1,15.0,True,0
8,113,9485,1,6.5,True,1
8,85,1732,1,3.0,True,1
28,101,3769,1,9.0,True,0
23,75,4564,0,11.0,True,0
8,16,1951,1,4.0,True,0
1,69,13559,1,4.33,True,1
29,54,2167,0,13.0,False,0
28,7,3126,1,6.5,True,1
3,34,14220,1,2.88,False,0
