decile3,decile1,sex,lsat,ugpa,grad,fulltime,fam_inc,parttime,male,race1,tier,decile1b,pass_bar
9.0,9.0,2.0,42.0,2.6,0,1.0,2.0,0.0,1.0,4,3.0,9.0,1
3.0,3.0,1.0,41.0,3.1,0,1.0,4.0,0.0,0.0,4,4.0,3.0,1
9.0,9.0,2.0,42.0,3.6,0,1.0,4.0,0.0,1.0,2,4.0,9.0,1
4.0,4.0,2.0,38.0,3.3,0,1.0,4.0,0.0,1.0,4,4.0,3.0,1
1.0,6.0,1.0,21.0,2.6,0,1.0,1.0,0.0,0.0,1,1.0,5.0,0
8.0,6.0,1.0,42.0,3.9,0,1.0,4.0,0.0,0.0,4,5.0,6.0,1
5.0,6.0,2.0,40.0,3.6,0,1.0,2.0,0.0,1.0,4,4.0,6.0,1
6.0,7.0,2.0,38.5,3.6,0,1.0,4.0,0.0,1.0,4,6.0,7.0,1
4.0,7.0,1.0,36.0,2.7,0,1.0,2.0,0.0,0.0,4,3.0,7.0,1
8.0,6.0,1.0,34.0,2.8,0,1.0,4.0,0.0,0.0,4,2.0,6.0,1
6.0,5.0,2.0,44.0,3.8,0,1.0,5.0,0.0,1.0,4,6.0,4.0,1
1.0,2.0,2.0,43.0,3.5,0,1.0,3.0,0.0,1.0,4,4.0,2.0,1
5.0,7.0,1.0,40.0,2.7,0,2.0,4.0,1.0,0.0,4,5.0,7.0,1
3.0,2.0,2.0,35.5,3.2,0,2.0,4.0,1.0,1.0,4,4.0,2.0,1
8.0,8.0,2.0,38.0,2.8,0,1.0,3.0,0.0,1.0,4,4.0,8.0,1
6.0,5.0,2.0,36.5,2.9,0,1.0,3.0,0.0,1.0,4,6.0,5.0,1
9.0,8.0,2.0,42.0,3.7,0,1.0,4.0,0.0,1.0,4,5.0,8.0,1
2.0,2.0,2.0,46.0,3.1,0,1.0,3.0,0.0,1.0,1,6.0,1.0,1
8.0,4.0,2.0,31.0,3.2,0,1.0,4.0,0.0,1.0,4,2.0,4.0,1
6.0,6.0,1.0,34.0,3.4,0,2.0,2.0,1.0,0.0,4,2.0,6.0,1
5.0,3.0,1.0,41.0,3.1,0,2.0,2.0,1.0,0.0,4,4.0,3.0,1
1.0,2.0,2.0,40.0,3.1,0,1.0,4.0,0.0,1.0,4,4.0,2.0,1
7.0,5.0,2.0,27.0,2.8,0,1.0,2.0,0.0,1.0,0,3.0,5.0,1
5.0,5.0,1.0,39.0,3.4,0,1.0,4.0,0.0,0.0,4,4.0,5.0,1
7.0,9.0,2.0,40.0,3.9,0,1.0,4.0,0.0,1.0,4,5.0,9.0,1
8.0,5.0,1.0,35.0,3.1,0,1.0,4.0,0.0,0.0,4,5.0,5.0,1
4.0,3.0,1.0,38.0,2.9,0,1.0,4.0,0.0,0.0,4,4.0,3.0,1
1.0,2.0,2.0,44.0,3.7,0,1.0,3.0,0.0,1.0,4,4.0,1.0,1
7.0,8.0,2.0,38.0,3.7,0,1.0,4.0,0.0,1.0,4,4.0,8.0,1
5.0,5.0,2.0,41.0,3.2,0,1.0,5.0,0.0,1.0,4,6.0,5.0,1
7.0,4.0,1.0,33.0,3.7,0,1.0,4.0,0.0,0.0,4,3.0,3.0,1
4.0,2.0,1.0,40.0,3.3,0,1.0,4.0,0.0,0.0,4,4.0,2.0,1
2.0,4.0,1.0,29.5,3.1,0,1.0,3.0,0.0,0.0,4,3.0,4.0,1
7.0,10.0,1.0,35.0,3.1,0,2.0,4.0,1.0,0.0,4,4.0,10.0,1
2.0,5.0,2.0,42.0,2.4,0,1.0,3.0,0.0,1.0,4,3.0,5.0,1
7.0,7.0,2.0,33.0,2.8,0,1.0,3.0,0.0,1.0,4,4.0,7.0,1
10.0,10.0,1.0,42.0,3.5,0,1.0,4.0,0.0,0.0,4,4.0,10.0,1
8.0,8.0,1.0,41.0,3.6,0,1.0,4.0,0.0,0.0,0,5.0,8.0,1
1.0,2.0,2.0,37.0,3.3,0,1.0,3.0,0.0,1.0,4,3.0,2.0,1
6.0,8.0,2.0,44.0,3.4,0,1.0,4.0,0.0,1.0,4,4.0,8.0,1
6.0,10.0,2.0,42.0,2.4,0,1.0,3.0,0.0,1.0,4,6.0,10.0,1
2.0,4.0,2.0,34.0,3.2,0,1.0,4.0,0.0,1.0,4,3.0,4.0,0
9.0,10.0,1.0,34.5,3.4,0,1.0,3.0,0.0,0.0,4,4.0,10.0,1
9.0,9.0,2.0,34.0,3.4,0,1.0,4.0,0.0,1.0,4,3.0,8.0,1
8.0,7.0,2.0,35.0,3.4,0,1.0,3.0,0.0,1.0,4,4.0,7.0,1
5.0,6.0,1.0,35.5,3.3,0,1.0,4.0,0.0,0.0,4,3.0,6.0,1
3.0,3.0,2.0,34.0,3.2,0,1.0,4.0,0.0,1.0,4,3.0,3.0,1
10.0,10.0,2.0,43.0,3.5,0,2.0,4.0,1.0,1.0,4,3.0,10.0,1
6.0,7.0,2.0,37.0,3.4,0,1.0,5.0,0.0,1.0,4,4.0,6.0,1
8.0,7.0,1.0,39.0,3.6,0,1.0,4.0,0.0,0.0,2,5.0,6.0,1
2.0,3.0,2.0,46.0,2.4,0,1.0,3.0,0.0,1.0,4,4.0,3.0,0
9.0,10.0,2.0,36.0,3.3,0,1.0,3.0,0.0,1.0,4,3.0,9.0,1
1.0,1.0,1.0,25.0,2.9,0,1.0,4.0,0.0,0.0,4,3.0,1.0,1
1.0,2.0,1.0,29.0,3.1,0,1.0,2.0,0.0,0.0,1,3.0,1.0,1
1.0,2.0,1.0,37.5,2.8,0,1.0,3.0,0.0,0.0,4,3.0,2.0,1
2.0,1.0,2.0,42.0,3.7,0,1.0,4.0,0.0,1.0,4,5.0,1.0,1
1.0,1.0,2.0,38.0,3.4,0,1.0,3.0,0.0,1.0,1,5.0,1.0,1
3.0,3.0,1.0,20.0,2.7,0,1.0,2.0,0.0,0.0,1,1.0,2.0,0
2.0,1.0,1.0,38.0,2.9,0,1.0,4.0,0.0,0.0,4,3.0,1.0,1
9.0,9.0,2.0,36.0,3.7,0,1.0,5.0,0.0,1.0,4,4.0,8.0,1
10.0,10.0,2.0,38.0,2.8,0,1.0,3.0,0.0,1.0,4,3.0,10.0,1
4.0,7.0,1.0,42.0,3.2,0,1.0,3.0,0.0,0.0,2,5.0,7.0,1
2.0,4.0,2.0,34.0,2.5,0,1.0,4.0,0.0,1.0,4,2.0,4.0,1
6.0,7.0,2.0,33.0,3.1,0,1.0,3.0,0.0,1.0,4,3.0,7.0,1
3.0,4.0,1.0,36.0,2.4,0,1.0,3.0,0.0,0.0,4,3.0,4.0,1
8.0,7.0,2.0,42.0,3.4,0,1.0,4.0,0.0,1.0,4,4.0,7.0,1
5.0,6.0,1.0,39.0,3.9,0,1.0,3.0,0.0,0.0,4,6.0,6.0,1
6.0,7.0,2.0,31.0,3.1,0,1.0,4.0,0.0,1.0,4,3.0,7.0,1
3.0,6.0,1.0,32.0,3.4,0,1.0,3.0,0.0,0.0,2,5.0,6.0,1
8.0,8.0,2.0,42.0,2.6,0,1.0,2.0,0.0,1.0,4,3.0,7.0,1
5.0,8.0,2.0,41.0,2.9,0,1.0,4.0,0.0,1.0,4,3.0,8.0,1
5.0,6.0,1.0,42.0,3.1,0,1.0,4.0,0.0,0.0,4,5.0,6.0,1
1.0,1.0,1.0,28.0,3.1,0,1.0,1.0,0.0,0.0,0,5.0,1.0,1
2.0,2.0,1.0,31.0,2.9,0,2.0,3.0,1.0,0.0,4,3.0,2.0,1
6.0,7.0,2.0,42.0,3.0,0,1.0,2.0,0.0,1.0,4,4.0,7.0,1
4.0,2.0,2.0,42.0,2.6,0,1.0,5.0,0.0,1.0,4,4.0,2.0,1
10.0,10.0,2.0,41.0,3.3,0,1.0,3.0,0.0,1.0,4,3.0,10.0,1
8.0,8.0,1.0,39.0,3.3,0,1.0,4.0,0.0,0.0,4,3.0,7.0,1
5.0,5.0,1.0,29.0,3.3,0,1.0,3.0,0.0,0.0,1,4.0,4.0,1
3.0,4.0,2.0,34.0,3.5,0,1.0,3.0,0.0,1.0,4,3.0,3.0,1
8.0,4.0,1.0,35.0,2.9,0,1.0,4.0,0.0,0.0,4,3.0,4.0,1
3.0,3.0,1.0,36.0,3.0,0,1.0,3.0,0.0,0.0,2,5.0,3.0,1
10.0,10.0,2.0,38.0,3.4,0,2.0,3.0,1.0,1.0,4,3.0,10.0,1
4.0,4.0,1.0,32.0,3.5,0,1.0,4.0,0.0,0.0,4,5.0,4.0,1
4.0,5.0,1.0,32.5,2.7,0,1.0,3.0,0.0,0.0,4,2.0,5.0,1
6.0,7.0,2.0,33.0,2.8,0,1.0,3.0,0.0,1.0,4,3.0,7.0,1
7.0,8.0,2.0,44.0,3.4,0,1.0,3.0,0.0,1.0,4,3.0,8.0,1
1.0,2.0,1.0,21.0,2.9,0,1.0,3.0,0.0,0.0,4,3.0,1.0,1
1.0,2.0,2.0,36.0,3.2,0,1.0,4.0,0.0,1.0,4,2.0,2.0,1
9.0,9.0,1.0,40.0,3.0,0,1.0,3.0,0.0,0.0,4,3.0,9.0,1
7.0,9.0,2.0,25.5,3.2,0,1.0,2.0,0.0,1.0,4,3.0,9.0,1
2.0,5.0,1.0,38.0,3.7,0,2.0,3.0,1.0,0.0,4,2.0,4.0,0
4.0,4.0,1.0,35.0,3.0,0,1.0,4.0,0.0,0.0,4,3.0,4.0,1
1.0,2.0,2.0,43.0,2.1,0,1.0,4.0,0.0,1.0,4,2.0,2.0,1
10.0,10.0,1.0,41.0,2.8,0,1.0,3.0,0.0,0.0,4,4.0,10.0,1
4.0,3.0,2.0,33.5,2.2,0,1.0,3.0,0.0,1.0,4,3.0,3.0,1
5.0,5.0,2.0,40.0,2.9,0,1.0,4.0,0.0,1.0,4,3.0,5.0,1
9.0,7.0,1.0,28.0,3.2,0,1.0,4.0,0.0,0.0,4,2.0,6.0,1
2.0,3.0,1.0,35.0,3.4,0,1.0,5.0,0.0,0.0,2,4.0,2.0,1
8.0,9.0,1.0,47.0,3.1,0,1.0,3.0,0.0,0.0,4,6.0,9.0,1
7.0,7.0,2.0,41.0,3.7,0,1.0,4.0,0.0,1.0,4,5.0,7.0,1
9.0,10.0,2.0,42.0,3.0,0,1.0,3.0,0.0,1.0,4,5.0,10.0,1
8.0,9.0,2.0,41.0,3.3,0,2.0,3.0,1.0,1.0,4,5.0,9.0,1
3.0,3.0,2.0,39.0,2.8,0,1.0,4.0,0.0,1.0,4,3.0,2.0,1
3.0,3.0,2.0,42.0,3.3,0,1.0,1.0,0.0,1.0,4,4.0,3.0,1
4.0,3.0,2.0,39.0,3.3,0,1.0,2.0,0.0,1.0,4,4.0,2.0,1
2.0,3.0,1.0,41.0,3.3,0,1.0,4.0,0.0,0.0,4,5.0,3.0,1
9.0,6.0,1.0,26.5,3.8,0,2.0,2.0,1.0,0.0,4,3.0,6.0,1
8.0,10.0,2.0,42.0,3.2,0,1.0,4.0,0.0,1.0,4,6.0,10.0,1
3.0,2.0,1.0,28.5,2.9,0,1.0,3.0,0.0,0.0,4,2.0,1.0,0
2.0,2.0,1.0,40.0,3.1,0,1.0,4.0,0.0,0.0,4,3.0,1.0,1
4.0,5.0,2.0,30.0,3.2,0,1.0,4.0,0.0,1.0,4,3.0,5.0,1
3.0,4.0,2.0,33.5,3.0,0,1.0,4.0,0.0,1.0,4,6.0,4.0,1
9.0,9.0,2.0,28.0,3.1,0,1.0,4.0,0.0,1.0,4,2.0,8.0,0
9.0,9.0,1.0,38.0,3.1,0,1.0,2.0,0.0,0.0,4,5.0,9.0,1
8.0,6.0,1.0,39.0,2.9,0,1.0,4.0,0.0,0.0,4,3.0,6.0,1
4.0,4.0,1.0,31.0,2.2,0,1.0,2.0,0.0,0.0,1,1.0,3.0,0
4.0,3.0,1.0,42.0,3.0,0,1.0,5.0,0.0,0.0,4,3.0,3.0,1
10.0,8.0,1.0,40.0,3.6,0,2.0,4.0,1.0,0.0,4,5.0,8.0,1
1.0,1.0,2.0,33.0,3.0,0,1.0,2.0,0.0,1.0,4,3.0,1.0,1
2.0,2.0,2.0,37.0,3.2,0,1.0,3.0,0.0,1.0,4,3.0,2.0,1
6.0,7.0,2.0,39.0,2.8,0,2.0,5.0,1.0,1.0,4,3.0,6.0,1
10.0,9.0,2.0,34.0,3.3,0,1.0,3.0,0.0,1.0,4,3.0,9.0,1
4.0,2.0,1.0,38.0,3.2,0,1.0,3.0,0.0,0.0,4,3.0,2.0,1
7.0,7.0,2.0,35.0,3.0,0,1.0,4.0,0.0,1.0,4,4.0,7.0,1
9.0,7.0,2.0,41.0,3.3,0,1.0,4.0,0.0,1.0,4,5.0,7.0,1
8.0,8.0,1.0,45.0,3.5,0,1.0,4.0,0.0,0.0,4,5.0,8.0,1
9.0,10.0,2.0,39.0,3.2,0,1.0,3.0,0.0,1.0,4,4.0,10.0,1
6.0,6.0,1.0,37.0,3.1,0,1.0,3.0,0.0,0.0,4,3.0,6.0,1
7.0,6.0,2.0,39.0,3.0,0,1.0,2.0,0.0,1.0,2,4.0,6.0,1
3.0,6.0,2.0,20.0,2.8,0,1.0,3.0,0.0,1.0,2,1.0,5.0,1
9.0,9.0,2.0,38.0,3.0,0,1.0,4.0,0.0,1.0,4,4.0,9.0,1
10.0,10.0,1.0,39.0,3.5,0,1.0,4.0,0.0,0.0,4,3.0,10.0,1
3.0,4.0,1.0,39.0,3.0,0,1.0,3.0,0.0,0.0,4,3.0,4.0,1
7.0,5.0,2.0,39.0,3.1,0,1.0,4.0,0.0,1.0,4,3.0,5.0,1
3.0,6.0,1.0,37.0,3.5,0,1.0,4.0,0.0,0.0,4,4.0,6.0,1
4.0,6.0,1.0,27.5,2.7,0,1.0,4.0,0.0,0.0,4,3.0,5.0,0
3.0,5.0,1.0,24.0,3.5,0,1.0,3.0,0.0,0.0,4,3.0,5.0,1
1.0,2.0,1.0,31.0,2.6,0,1.0,4.0,0.0,0.0,1,4.0,2.0,1
2.0,2.0,2.0,35.0,2.8,0,2.0,3.0,1.0,1.0,4,3.0,2.0,0
4.0,4.0,2.0,28.0,2.5,0,1.0,4.0,0.0,1.0,4,3.0,3.0,0
2.0,2.0,2.0,33.0,3.4,0,1.0,4.0,0.0,1.0,4,3.0,1.0,1
7.0,8.0,2.0,46.0,3.0,0,1.0,2.0,0.0,1.0,4,3.0,8.0,1
7.0,8.0,2.0,41.0,2.9,0,1.0,5.0,0.0,1.0,4,3.0,8.0,1
5.0,6.0,1.0,32.5,3.5,0,1.0,3.0,0.0,0.0,0,4.0,6.0,1
5.0,5.0,1.0,40.0,2.8,0,1.0,3.0,0.0,0.0,2,3.0,5.0,1
6.0,7.0,1.0,39.0,3.0,0,1.0,4.0,0.0,0.0,0,5.0,7.0,1
8.0,9.0,2.0,45.0,3.1,0,1.0,5.0,0.0,1.0,4,3.0,9.0,1
5.0,4.0,2.0,37.0,2.5,0,1.0,4.0,0.0,1.0,4,3.0,4.0,1
1.0,3.0,1.0,34.0,3.4,0,1.0,3.0,0.0,0.0,4,4.0,3.0,1
5.0,4.0,2.0,45.0,3.3,0,1.0,3.0,0.0,1.0,4,5.0,4.0,1
6.0,6.0,1.0,36.0,3.1,0,2.0,3.0,1.0,0.0,4,4.0,6.0,1
1.0,1.0,1.0,26.0,2.1,0,1.0,2.0,0.0,0.0,3,4.0,1.0,0
7.0,10.0,1.0,33.0,2.8,0,1.0,1.0,0.0,0.0,4,4.0,10.0,1
1.0,1.0,2.0,35.0,3.2,0,1.0,3.0,0.0,1.0,4,3.0,1.0,1
4.0,6.0,1.0,41.0,3.9,0,1.0,3.0,0.0,0.0,4,6.0,6.0,1
2.0,3.0,1.0,25.5,3.1,0,1.0,3.0,0.0,0.0,4,4.0,3.0,1
3.0,1.0,1.0,35.0,3.5,0,1.0,4.0,0.0,0.0,4,4.0,1.0,1
1.0,1.0,1.0,28.0,2.8,0,1.0,3.0,0.0,0.0,2,3.0,1.0,1
9.0,10.0,1.0,35.0,3.8,0,1.0,4.0,0.0,0.0,4,3.0,9.0,1
6.0,3.0,1.0,37.0,3.1,0,1.0,4.0,0.0,0.0,4,3.0,2.0,1
8.0,8.0,1.0,36.0,3.7,0,1.0,2.0,0.0,0.0,4,5.0,8.0,1
5.0,6.0,2.0,42.0,3.0,0,1.0,4.0,0.0,1.0,4,4.0,5.0,1
2.0,3.0,2.0,34.5,3.1,0,1.0,4.0,0.0,1.0,4,5.0,2.0,1
5.0,3.0,1.0,38.0,3.4,0,1.0,4.0,0.0,0.0,4,3.0,3.0,1
5.0,5.0,1.0,34.0,3.7,0,1.0,2.0,0.0,0.0,4,3.0,4.0,1
1.0,1.0,2.0,42.0,3.6,0,1.0,4.0,0.0,1.0,4,5.0,1.0,1
10.0,10.0,2.0,35.0,3.9,0,1.0,3.0,0.0,1.0,4,3.0,10.0,1
5.0,4.0,2.0,38.0,3.4,0,1.0,1.0,0.0,1.0,4,4.0,4.0,1
10.0,10.0,2.0,45.0,3.5,0,1.0,3.0,0.0,1.0,4,4.0,10.0,1
3.0,4.0,2.0,37.0,3.1,0,1.0,4.0,0.0,1.0,4,4.0,4.0,1
2.0,2.0,2.0,36.0,3.5,0,1.0,4.0,0.0,1.0,4,2.0,2.0,1
5.0,5.0,1.0,37.0,3.8,0,1.0,4.0,0.0,0.0,4,3.0,4.0,1
10.0,10.0,1.0,44.0,3.3,0,2.0,1.0,1.0,0.0,4,4.0,10.0,1
2.0,3.0,2.0,37.0,2.5,0,1.0,4.0,0.0,1.0,4,3.0,3.0,1
5.0,9.0,1.0,28.0,3.0,0,1.0,4.0,0.0,0.0,1,1.0,9.0,0
7.0,6.0,1.0,38.0,3.5,0,1.0,3.0,0.0,0.0,4,3.0,6.0,1
1.0,1.0,2.0,32.0,2.5,0,2.0,3.0,1.0,1.0,1,3.0,1.0,0
10.0,10.0,1.0,45.0,3.9,0,1.0,4.0,0.0,0.0,4,5.0,10.0,1
5.0,7.0,2.0,33.0,3.3,0,1.0,4.0,0.0,1.0,0,4.0,7.0,1
2.0,4.0,2.0,35.0,2.9,0,1.0,4.0,0.0,1.0,4,3.0,4.0,1
10.0,10.0,1.0,48.0,3.9,0,1.0,3.0,0.0,0.0,4,5.0,10.0,1
3.0,7.0,1.0,37.0,3.1,0,1.0,3.0,0.0,0.0,4,3.0,7.0,1
7.0,9.0,1.0,35.0,3.6,0,1.0,4.0,0.0,0.0,4,3.0,9.0,1
5.0,7.0,1.0,37.0,3.0,0,1.0,4.0,0.0,0.0,3,4.0,7.0,1
8.0,8.0,1.0,36.0,3.6,0,1.0,4.0,0.0,0.0,4,3.0,8.0,1
3.0,4.0,2.0,37.0,2.5,0,1.0,4.0,0.0,1.0,4,3.0,3.0,0
6.0,7.0,1.0,30.0,3.3,0,1.0,3.0,0.0,0.0,4,2.0,7.0,1
10.0,8.0,2.0,40.0,3.6,0,1.0,4.0,0.0,1.0,4,5.0,8.0,1
2.0,4.0,1.0,33.0,2.9,0,1.0,3.0,0.0,0.0,4,3.0,4.0,1
8.0,5.0,2.0,43.0,2.5,0,1.0,3.0,0.0,1.0,4,5.0,5.0,1
7.0,7.0,1.0,43.0,3.8,0,1.0,4.0,0.0,0.0,4,6.0,6.0,1
2.0,8.0,2.0,36.0,2.9,0,1.0,3.0,0.0,1.0,3,3.0,8.0,1
2.0,3.0,1.0,38.0,2.8,0,1.0,4.0,0.0,0.0,4,3.0,3.0,1
10.0,10.0,2.0,40.0,2.7,0,2.0,3.0,1.0,1.0,4,3.0,10.0,1
3.0,2.0,2.0,46.0,2.9,0,1.0,2.0,0.0,1.0,4,4.0,2.0,1
7.0,5.0,2.0,39.0,3.2,0,1.0,3.0,0.0,1.0,4,3.0,5.0,1
4.0,8.0,2.0,40.0,3.2,0,1.0,4.0,0.0,1.0,4,5.0,8.0,1
10.0,10.0,2.0,36.0,2.6,0,1.0,3.0,0.0,1.0,4,3.0,10.0,1
4.0,9.0,2.0,34.0,2.6,0,1.0,3.0,0.0,1.0,4,3.0,9.0,1
8.0,8.0,2.0,29.0,3.5,0,1.0,4.0,0.0,1.0,2,3.0,8.0,1
1.0,1.0,1.0,25.0,2.8,0,1.0,4.0,0.0,0.0,1,4.0,1.0,0
5.0,2.0,1.0,22.0,3.8,0,2.0,2.0,1.0,0.0,4,3.0,1.0,0
7.0,8.0,1.0,40.0,2.7,0,1.0,3.0,0.0,0.0,2,5.0,8.0,1
8.0,8.0,1.0,37.0,3.0,0,1.0,5.0,0.0,0.0,4,3.0,8.0,1
6.0,6.0,2.0,37.0,3.5,0,1.0,4.0,0.0,1.0,4,3.0,6.0,1
7.0,8.0,2.0,46.0,2.7,0,1.0,4.0,0.0,1.0,4,4.0,8.0,1
1.0,3.0,2.0,41.0,3.2,0,1.0,4.0,0.0,1.0,4,3.0,2.0,1
6.0,7.0,2.0,41.0,3.0,0,2.0,1.0,1.0,1.0,3,5.0,7.0,1
8.0,5.0,1.0,33.0,3.2,0,1.0,4.0,0.0,0.0,4,3.0,4.0,1
4.0,5.0,2.0,40.0,3.4,0,1.0,4.0,0.0,1.0,0,5.0,5.0,1
8.0,8.0,1.0,36.0,3.7,0,1.0,3.0,0.0,0.0,4,4.0,8.0,1
10.0,10.0,1.0,37.0,3.6,0,1.0,5.0,0.0,0.0,4,3.0,10.0,1
2.0,1.0,2.0,31.0,2.6,0,1.0,5.0,0.0,1.0,1,4.0,1.0,1
3.0,3.0,2.0,26.5,2.8,0,2.0,2.0,1.0,1.0,4,5.0,3.0,1
9.0,9.0,1.0,30.0,3.8,0,1.0,3.0,0.0,0.0,4,3.0,9.0,1
1.0,5.0,1.0,30.0,3.8,0,2.0,2.0,1.0,0.0,4,3.0,4.0,0
7.0,7.0,2.0,43.0,3.4,0,1.0,4.0,0.0,1.0,4,3.0,7.0,1
9.0,9.0,1.0,38.0,3.3,0,1.0,4.0,0.0,0.0,4,3.0,9.0,1
9.0,7.0,1.0,37.0,3.3,0,1.0,4.0,0.0,0.0,4,4.0,7.0,1
3.0,2.0,1.0,36.0,3.0,0,1.0,4.0,0.0,0.0,3,6.0,2.0,1
9.0,8.0,1.0,38.0,3.6,0,2.0,4.0,1.0,0.0,4,5.0,8.0,1
6.0,7.0,1.0,36.0,3.6,0,1.0,3.0,0.0,0.0,4,5.0,6.0,1
6.0,5.0,2.0,44.0,2.7,0,1.0,3.0,0.0,1.0,4,3.0,5.0,1
6.0,7.0,1.0,29.0,3.1,0,2.0,2.0,1.0,0.0,1,3.0,6.0,1
5.0,5.0,2.0,47.0,3.6,0,1.0,4.0,0.0,1.0,4,5.0,5.0,1
6.0,5.0,2.0,42.0,3.2,0,1.0,3.0,0.0,1.0,4,3.0,5.0,1
5.0,3.0,1.0,44.0,3.5,0,1.0,4.0,0.0,0.0,0,6.0,3.0,1
7.0,6.0,1.0,34.5,3.2,0,1.0,3.0,0.0,0.0,4,4.0,6.0,1
4.0,8.0,2.0,30.0,3.0,0,1.0,3.0,0.0,1.0,2,3.0,8.0,1
4.0,4.0,1.0,30.0,2.9,0,1.0,3.0,0.0,0.0,2,3.0,4.0,1
7.0,9.0,2.0,30.0,2.5,0,1.0,4.0,0.0,1.0,4,2.0,9.0,1
2.0,8.0,1.0,37.0,2.0,0,1.0,4.0,0.0,0.0,4,3.0,8.0,1
8.0,9.0,2.0,34.0,3.3,0,2.0,3.0,1.0,1.0,4,3.0,9.0,1
3.0,6.0,2.0,31.5,3.7,0,1.0,2.0,0.0,1.0,4,4.0,6.0,1
9.0,10.0,2.0,33.0,3.1,0,1.0,4.0,0.0,1.0,4,3.0,10.0,1
9.0,9.0,2.0,41.0,2.5,0,1.0,3.0,0.0,1.0,4,2.0,9.0,1
1.0,5.0,2.0,36.0,3.7,0,1.0,3.0,0.0,1.0,4,2.0,5.0,1
1.0,4.0,2.0,21.5,3.0,0,1.0,2.0,0.0,1.0,2,3.0,4.0,0
4.0,7.0,2.0,35.0,3.5,0,1.0,4.0,0.0,1.0,4,3.0,7.0,1
9.0,9.0,1.0,39.0,3.3,0,1.0,4.0,0.0,0.0,4,3.0,9.0,1
3.0,3.0,2.0,35.0,2.9,0,1.0,4.0,0.0,1.0,4,3.0,3.0,1
7.0,6.0,2.0,38.0,3.8,0,1.0,3.0,0.0,1.0,4,4.0,5.0,1
1.0,3.0,2.0,26.0,3.3,0,1.0,4.0,0.0,1.0,4,2.0,3.0,0
6.0,7.0,1.0,39.0,3.3,0,1.0,4.0,0.0,0.0,4,4.0,7.0,1
5.0,4.0,1.0,43.0,3.8,0,1.0,3.0,0.0,0.0,4,5.0,4.0,1
5.0,5.0,2.0,32.0,3.8,0,1.0,4.0,0.0,1.0,4,4.0,5.0,1
1.0,1.0,2.0,34.0,3.2,0,1.0,4.0,0.0,1.0,1,5.0,1.0,0
2.0,2.0,2.0,31.0,2.6,0,1.0,3.0,0.0,1.0,3,4.0,2.0,1
4.0,2.0,1.0,35.0,2.4,0,1.0,3.0,0.0,0.0,4,3.0,2.0,1
3.0,6.0,2.0,42.0,3.6,0,1.0,3.0,0.0,1.0,4,4.0,5.0,1
2.0,2.0,2.0,35.0,3.1,0,1.0,3.0,0.0,1.0,4,4.0,1.0,1
4.0,4.0,2.0,39.0,3.8,0,1.0,5.0,0.0,1.0,4,4.0,4.0,1
2.0,3.0,2.0,33.0,2.5,0,2.0,5.0,1.0,1.0,4,3.0,3.0,1
4.0,4.0,1.0,30.0,3.0,0,1.0,5.0,0.0,0.0,4,3.0,4.0,1
7.0,7.0,1.0,41.0,2.9,0,1.0,4.0,0.0,0.0,4,5.0,6.0,1
5.0,5.0,1.0,33.0,3.5,0,2.0,4.0,1.0,0.0,4,4.0,5.0,1
1.0,1.0,2.0,19.3,2.3,0,1.0,3.0,0.0,1.0,1,2.0,1.0,0
1.0,1.0,2.0,38.0,2.8,0,1.0,3.0,0.0,1.0,4,2.0,1.0,1
1.0,1.0,2.0,44.0,3.5,0,1.0,3.0,0.0,1.0,4,4.0,1.0,1
5.0,2.0,1.0,33.5,3.7,0,1.0,4.0,0.0,0.0,4,5.0,2.0,1
7.0,8.0,1.0,36.0,3.3,0,2.0,3.0,1.0,0.0,4,3.0,8.0,1
10.0,9.0,2.0,48.0,2.9,0,1.0,4.0,0.0,1.0,4,5.0,9.0,1
8.0,8.0,2.0,42.0,3.1,0,1.0,4.0,0.0,1.0,4,4.0,7.0,1
7.0,9.0,2.0,34.0,3.3,0,2.0,3.0,1.0,1.0,4,3.0,9.0,1
2.0,3.0,1.0,37.0,3.2,0,1.0,5.0,0.0,0.0,4,4.0,2.0,1
1.0,2.0,2.0,42.0,2.8,0,1.0,2.0,0.0,1.0,4,4.0,2.0,1
7.0,7.0,2.0,38.5,3.5,0,1.0,5.0,0.0,1.0,4,3.0,7.0,1
1.0,1.0,2.0,36.0,2.5,0,1.0,2.0,0.0,1.0,4,3.0,1.0,1
9.0,7.0,2.0,35.0,2.2,0,1.0,4.0,0.0,1.0,4,3.0,7.0,1
2.0,4.0,1.0,38.0,3.5,0,1.0,2.0,0.0,0.0,4,5.0,4.0,1
7.0,7.0,1.0,33.0,3.7,0,1.0,3.0,0.0,0.0,4,3.0,6.0,1
9.0,10.0,1.0,46.0,3.7,0,1.0,4.0,0.0,0.0,4,5.0,10.0,1
7.0,8.0,2.0,43.0,3.1,0,1.0,3.0,0.0,1.0,4,5.0,8.0,1
4.0,4.0,1.0,40.0,3.5,0,1.0,5.0,0.0,0.0,4,4.0,4.0,1
6.0,4.0,2.0,30.0,3.7,0,1.0,4.0,0.0,1.0,4,2.0,4.0,1
8.0,6.0,2.0,31.0,3.0,0,1.0,4.0,0.0,1.0,4,3.0,5.0,1
10.0,9.0,1.0,37.0,3.3,0,2.0,4.0,1.0,0.0,4,5.0,9.0,1
