campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_emoticons,is_discount,is_urgency,target_audience,click_rate,re_category
1658,0,173,13278,36,6,1,1,15,1,6,41,0,0,1,0,0,1,12,0.0079319442565282,15
1659,0,63,1086,167,5,1,0,15,1,1,19,0,0,0,0,0,0,2,0.0749464668094218,15
1660,0,50,1320,223,5,1,0,15,24,1,0,0,0,0,0,0,0,2,0.0127620783956244,15
1661,0,69,1409,208,5,1,0,15,24,1,24,0,0,0,0,0,0,12,0.0107509096923585,15
1662,0,77,14461,22,4,0,2,6,23,2,24,2,0,0,0,0,0,12,0.0280548628428927,6
1663,2,132,20200,25,4,0,1,15,1,2,35,1,0,1,0,0,0,12,0.0103477616446628,15
1664,2,57,27398,18,3,0,2,9,34,11,27,1,0,1,0,0,0,12,0.0054250229182102,9
1665,0,40,10087,20,5,1,1,9,34,6,28,0,0,1,0,0,0,12,0.04,9
1666,0,95,13999,16,3,0,2,6,23,4,26,0,0,0,0,0,0,12,0.0248917748917748,6
1667,3,92,20547,22,3,0,1,11,14,8,65,0,0,2,0,0,0,12,0.0077481604210321,0
1668,0,60,1338,208,3,0,1,9,34,1,27,0,0,0,0,0,0,2,0.0306982018467519,9
1669,0,50,1320,223,4,0,0,15,24,1,0,0,0,0,0,0,0,2,0.0260730537449268,15
1670,0,69,1400,208,4,0,0,15,24,1,24,0,0,0,0,0,0,12,0.0221303501945525,15
1671,0,182,32866,19,4,0,1,8,32,37,39,1,0,0,0,0,0,12,0.0098466245320236,0
1672,0,69,25702,30,1,0,2,9,34,9,26,0,0,1,0,0,0,12,0.0054925723221266,9
1673,0,65,6841,16,2,0,1,15,9,1,16,2,0,0,0,0,0,12,0.0909090909090909,15
1674,0,63,9727,28,1,0,1,10,42,2,29,0,0,0,0,0,0,12,0.1012006861063464,10
1675,3,174,20268,21,2,0,2,11,14,8,69,1,0,2,0,0,0,12,0.0100325800279257,0
1676,0,76,13832,47,0,0,2,9,34,7,44,2,0,3,0,0,0,12,0.150735294117647,9
1677,0,76,13832,47,1,0,0,9,34,7,44,2,0,3,0,0,0,12,0.0104472516217138,9
1678,0,74,14190,37,0,0,2,6,23,2,23,1,0,0,0,0,0,12,0.0507328072153325,6
1679,0,93,14303,40,0,0,1,6,23,2,21,1,0,0,0,0,0,12,0.0834394904458598,6
1680,0,86,13936,31,5,1,2,6,23,2,26,0,0,0,0,0,0,14,0.1150812064965197,6
1681,0,75,9242,12,3,0,2,10,42,1,26,2,0,1,0,0,0,12,0.16875,10
1682,0,80,25358,26,6,1,2,15,12,10,23,2,0,2,0,0,0,12,0.0142948044452994,15
1683,0,78,20999,9,2,0,2,10,42,1,25,0,0,0,0,0,0,14,0.1094949494949494,10
1684,0,77,18967,27,1,0,2,15,9,4,34,2,0,1,0,0,1,12,0.0224004072801323,15
1685,0,74,16212,28,1,0,1,6,23,3,24,2,0,0,0,0,0,12,0.0528328341087247,6
1686,0,83,18967,13,1,0,2,10,42,1,29,0,0,0,0,0,0,14,0.0887697348823354,10
1687,0,65,20499,27,0,0,2,15,9,4,32,2,0,0,0,0,1,12,0.0255648805681084,15
1688,0,81,22574,30,5,1,2,15,9,4,41,2,0,1,0,0,0,1,0.0309397035544682,15
1689,0,56,8668,16,5,1,0,11,29,3,51,2,0,1,0,0,0,14,0.025735294117647,0
1690,2,49,14712,26,4,0,2,9,34,7,37,1,0,0,0,0,0,12,0.0425531914893617,9
1691,2,49,14804,28,4,0,2,9,34,7,36,0,0,0,0,0,0,12,0.0,9
1692,2,49,14879,30,4,0,2,9,34,7,37,1,0,0,0,0,0,12,0.1076923076923077,9
1693,2,49,14835,30,4,0,2,9,34,7,38,0,0,0,0,0,0,12,0.0,9
1694,0,81,8706,17,4,0,2,11,29,3,51,2,0,1,0,0,0,14,0.0586080586080586,0
1695,0,59,29391,14,3,0,2,15,13,19,24,2,0,0,0,0,0,12,0.0141296604132035,15
1696,2,127,12020,30,3,0,2,9,34,6,30,1,0,1,0,0,0,12,0.0176249638832707,9
1697,0,82,10711,19,3,0,1,11,29,3,30,0,0,1,0,0,0,12,0.2094594594594594,0
1698,2,71,10464,39,2,0,2,9,34,7,32,0,0,0,0,0,0,12,0.0714285714285714,9
1699,2,71,10453,39,2,0,2,9,34,7,26,0,0,0,0,0,0,12,0.0,9
1700,2,71,10449,39,2,0,2,9,34,6,25,0,0,0,0,0,0,12,0.0307692307692307,9
1701,2,71,10460,39,2,0,2,9,34,7,30,0,0,0,0,0,0,12,0.0,9
1702,2,71,10442,39,2,0,2,9,34,7,20,0,0,0,0,0,0,12,0.0454545454545454,9
1703,0,74,20667,17,1,0,2,10,42,4,34,0,0,0,0,0,0,12,0.0719108710330857,10
1704,2,96,15283,97,0,0,2,9,34,6,25,1,0,2,0,0,1,12,0.0101691361476097,9
1705,2,86,11037,67,1,0,2,9,34,6,30,1,0,1,0,0,0,12,0.0050242489794494,9
1706,2,90,15017,25,5,1,2,15,24,7,23,0,0,2,0,0,0,12,0.0020352091177368,15
1707,2,96,20029,67,0,0,1,9,34,7,25,1,0,2,0,0,1,12,0.0054686701420832,9
1708,3,220,28970,18,2,0,2,11,14,9,52,0,0,2,0,0,0,12,0.0113749309773605,0
1709,2,106,14162,23,4,0,2,9,34,3,29,0,0,1,0,0,0,12,0.0053479466525815,9
1710,2,158,32203,16,4,0,1,9,34,11,22,2,0,2,0,0,0,12,0.005990157814356,9
1711,2,73,9446,43,2,0,2,9,34,2,28,0,0,2,1,0,0,12,0.0221192646839037,9
1712,2,85,9835,41,3,0,2,9,34,2,26,1,0,1,0,0,0,12,0.0059523809523809,9
1713,0,94,33334,27,1,0,2,8,32,38,55,1,0,2,0,0,0,12,0.0091793901932745,0
1714,2,113,39009,14,0,0,2,15,1,5,22,0,0,0,1,0,0,12,0.0121072916261143,15
1715,2,69,37579,12,4,0,1,15,1,4,27,1,0,1,0,0,0,12,0.01,15
1716,2,87,7288,44,4,0,1,14,33,1,15,0,0,1,0,0,0,12,0.0005041133504231,0
1717,2,145,37009,18,4,0,1,15,1,4,27,1,0,2,1,0,0,12,0.0025079493035962,15
1718,0,92,12779,27,4,0,1,11,29,4,25,2,0,1,0,0,0,12,0.0102957283680175,0
1719,2,115,36266,12,2,0,2,15,1,4,27,1,0,1,0,0,0,12,0.0040361640297061,15
1720,0,59,23732,26,2,0,1,15,9,3,28,2,0,0,0,0,0,12,0.0631335070952794,15
1721,3,104,40079,11,2,0,1,9,34,17,36,0,0,0,0,0,0,12,0.0072711453607606,9
1722,0,72,9106,27,5,1,0,11,29,3,38,0,0,1,0,0,0,14,0.0486111111111111,0
1723,0,97,8831,19,4,0,2,11,29,3,38,0,0,1,0,0,0,14,0.125,0
1724,3,82,22820,32,1,0,2,11,14,3,38,0,0,3,0,0,0,12,0.0046206813239913,0
1725,0,72,26652,26,1,0,2,15,9,4,37,2,0,0,0,0,0,12,0.2147239263803681,15
1726,0,92,16915,23,1,0,1,11,29,8,24,2,0,1,0,0,0,12,0.0094711917916337,0
1727,0,151,25916,52,0,0,2,9,34,5,34,0,0,0,0,0,1,15,0.0075599813209142,9
1728,0,146,24804,22,0,0,2,15,9,4,34,2,0,0,0,0,1,12,0.0374723538704581,15
1729,0,156,23447,22,6,1,2,15,9,4,35,2,0,1,0,0,1,12,0.0705882352941176,15
1730,0,77,20981,23,5,1,2,15,9,3,30,0,0,1,0,0,1,12,0.006578947368421,15
1731,0,114,20981,23,5,1,2,15,9,3,30,0,0,1,0,0,1,16,0.0267502879815691,15
1732,0,88,26517,32,5,1,1,15,9,3,34,1,0,2,0,0,0,1,0.0042040894324479,15
1733,0,129,26517,32,5,1,1,15,9,3,34,1,0,2,0,0,1,15,0.0068599215595467,15
1734,0,77,26510,32,5,1,1,9,34,3,34,1,0,2,0,0,1,1,0.0061087354917532,9
1735,2,94,22188,25,4,0,2,9,34,2,38,1,0,1,0,0,0,12,0.0109044259140474,9
1736,3,126,27238,19,4,0,1,9,34,3,19,0,0,2,0,1,0,12,0.0163144234334445,9
1737,0,115,22540,22,3,0,0,15,9,3,31,1,0,1,0,0,0,1,0.0353867028493894,15
1738,2,164,7708,28,2,0,2,15,9,1,58,0,0,0,0,0,0,15,0.0153301886792452,15
1739,2,164,7708,28,2,0,2,15,9,1,58,0,0,0,0,0,0,10,0.0398009950248756,15
1740,2,94,24691,25,3,0,0,15,9,4,39,0,0,1,0,0,0,1,0.0769927536231884,15
1741,3,173,20622,17,2,0,2,9,34,3,19,0,0,2,0,1,0,12,0.0114729829755736,9
1742,2,118,29928,25,2,0,0,15,9,3,41,0,0,0,0,0,0,10,0.006607654905872,15
1743,2,118,29928,25,2,0,0,15,9,3,41,0,0,0,0,0,0,3,0.0487689393939393,15
1744,0,85,22764,31,1,0,1,15,9,4,39,2,0,1,0,0,0,1,0.0213815789473684,15
1745,0,169,23030,36,1,0,1,15,9,3,15,2,0,5,0,0,0,1,0.0077821011673151,15
1746,0,170,23206,39,1,0,1,15,9,3,15,2,0,5,0,0,0,1,0.0210836333037258,15
1747,0,173,22764,31,1,0,1,15,9,4,39,2,0,1,0,0,0,1,0.0139824797843665,15
1748,0,30,12166,13,0,0,1,6,23,7,15,2,0,0,0,0,0,12,0.1887755102040816,6
1749,2,35,17498,23,4,0,2,9,34,8,70,3,0,0,0,0,0,7,0.0794223826714801,9
1750,0,86,12514,17,4,0,2,6,23,5,25,0,0,0,0,0,0,12,0.218978102189781,6
1751,0,93,23860,26,0,0,1,15,9,4,47,2,0,2,0,0,0,1,0.0212790540930886,15
1752,0,100,17937,24,2,0,1,6,23,5,29,2,0,0,0,0,0,12,0.0122273628552544,6
1753,4,110,42075,25,5,1,2,15,9,40,67,1,0,2,0,0,0,12,0.0108928988634333,15
1754,0,100,17822,22,0,0,1,6,23,5,26,2,0,0,0,0,0,12,0.0193381592554291,6
1755,0,63,26290,22,5,1,0,15,9,5,33,2,0,0,0,0,0,12,0.1023622047244094,15
1756,2,70,35775,10,0,0,1,15,38,6,23,0,0,0,0,0,0,12,0.0304347826086956,15
1757,0,63,26690,26,4,0,2,15,9,5,33,0,0,0,0,0,0,12,0.1574803149606299,15
1758,3,114,22662,30,3,0,1,9,34,2,38,1,0,0,0,0,0,12,0.036,9
1759,1,45,31223,18,0,0,1,12,20,4,20,2,0,0,0,0,0,7,0.0,0
1760,1,45,29187,20,0,0,1,12,20,4,20,2,0,0,0,0,0,7,0.2,0
1761,2,72,28643,10,6,1,1,15,1,3,22,0,0,1,0,0,0,12,0.0139658078497471,15
1762,0,66,9091,41,3,0,2,6,23,2,53,3,0,0,0,0,0,12,0.2129032258064516,6
1763,2,94,38846,10,3,0,1,15,1,4,29,1,0,1,0,0,0,12,0.0265384413263965,15
1764,2,104,28425,10,2,0,2,15,1,3,22,0,1,1,0,0,0,12,0.0113114174620007,15
1765,2,94,38846,10,1,0,1,15,1,4,29,1,0,1,0,0,0,12,0.0521792510742787,15
1766,0,63,26693,26,1,0,2,15,9,5,33,2,0,0,0,0,0,12,0.2826086956521739,15
1767,0,59,8851,33,1,0,2,6,23,2,53,3,0,0,0,0,0,12,0.6006825938566553,6
1768,0,64,8007,17,0,0,1,6,23,3,25,2,0,0,0,0,0,12,0.1744478613363153,6
1769,0,119,24512,30,4,0,1,6,23,33,37,1,0,1,0,0,0,12,0.0137214009219426,6
1770,0,69,24815,22,3,0,0,15,9,4,162,0,0,0,0,0,0,12,0.0603896103896103,15
1771,0,261,25681,20,3,0,1,15,9,4,26,1,0,0,0,0,0,1,0.0169375225713253,15
1772,2,90,39774,14,3,0,0,15,24,13,28,2,0,2,0,0,0,12,0.0301810865191146,15
1773,0,85,16289,23,2,0,2,6,23,5,31,2,0,0,0,0,0,12,0.0141373032023133,6
1774,2,82,29947,25,1,0,2,15,9,3,41,0,0,0,0,0,0,1,0.0155823351658353,15
1775,2,74,16781,17,1,0,2,15,9,3,40,0,0,0,0,0,0,1,0.0241157556270096,15
1776,4,211,30909,47,2,0,0,15,9,33,81,1,0,0,0,0,0,12,0.0113785349118605,15
1777,0,97,12436,16,6,1,2,6,23,5,34,0,0,1,0,0,0,14,0.0489009632007903,6
1778,2,82,29947,25,0,0,2,15,9,3,41,0,0,0,0,0,0,1,0.0459016393442622,15
1779,0,75,27363,22,5,1,0,15,9,4,32,2,0,0,0,0,0,1,0.0282888104838709,15
1780,0,85,16312,23,1,0,2,6,23,5,31,0,0,0,0,0,0,12,0.0442110260518663,6
1781,0,216,44491,28,4,0,2,9,34,10,34,1,0,2,0,0,0,12,0.0248108302877438,9
1782,0,119,12381,16,6,1,1,6,23,4,22,2,0,0,0,0,0,12,0.0306803826024183,6
1783,1,104,24879,25,6,1,1,15,9,6,28,0,0,0,0,1,0,1,0.0103145951521402,15
1784,0,254,43189,15,6,1,0,15,13,30,23,1,0,0,0,1,0,12,0.0061114732724902,15
1785,2,187,39989,16,0,0,2,15,24,13,28,2,0,2,0,0,0,12,0.0148614501691721,15
1786,0,63,9455,16,3,0,2,6,23,3,23,2,0,0,0,0,0,12,0.2731563421828909,6
1787,0,50,9430,15,0,0,1,6,23,3,18,2,0,0,0,0,0,12,0.1180728342004071,6
1788,2,76,17955,50,1,0,2,9,34,12,29,1,0,1,0,0,0,7,0.0778210116731517,9
1789,2,72,17353,41,0,0,2,9,34,11,50,0,0,0,0,0,0,7,0.0274059910771191,9
1790,2,102,27460,23,6,1,2,15,9,5,39,1,0,3,0,0,0,1,0.010351966873706,15
1791,2,102,27456,23,6,1,2,15,9,5,40,1,0,3,0,0,0,1,0.037037037037037,15
1792,2,103,27594,24,4,0,2,15,9,5,34,0,0,3,0,0,0,1,0.0493827160493827,15
1793,0,209,23004,27,2,0,2,6,23,31,26,0,0,0,0,0,0,12,0.0164209089875289,6
1794,0,73,14125,22,5,1,1,6,23,5,23,2,0,1,0,0,0,12,0.1002730206006453,6
1795,0,60,9063,25,5,1,0,11,29,3,52,2,0,5,0,0,0,14,0.0534124629080118,0
1796,2,88,24602,22,5,1,1,15,9,5,32,0,0,0,0,0,0,1,0.0116828419703351,15
1797,0,75,8629,15,4,0,2,11,29,3,52,2,0,1,0,0,0,14,0.0563798219584569,0
1798,4,104,30131,40,1,0,1,9,34,28,81,1,0,1,0,0,0,12,0.0174245372333319,9
1799,1,30,1538,247,2,0,2,9,34,4,73,0,0,0,0,0,0,2,0.1157894736842105,9
1800,1,28,1442,234,2,0,2,9,34,4,71,0,0,0,0,0,0,2,0.1627906976744186,9
1801,1,38,1644,286,2,0,2,9,34,4,66,0,0,0,0,0,0,12,0.0513833992094861,9
1802,2,89,37765,11,2,0,1,15,1,5,26,0,0,2,0,0,0,12,0.108433734939759,15
1803,0,79,10595,16,3,0,1,11,29,4,19,0,0,1,0,0,0,12,0.2743055555555556,0
1804,0,54,9162,12,2,0,2,10,42,2,22,2,0,1,0,0,0,12,0.1345029239766081,10
1805,0,98,21198,25,3,0,1,6,23,5,21,2,0,3,0,0,0,12,0.0155742694805194,6
1806,0,72,14932,26,2,0,2,10,42,5,35,0,0,0,0,0,0,12,0.0971592265457149,10
1807,2,94,24602,22,5,1,0,15,9,5,32,0,0,0,0,0,0,1,0.0383870967741935,15
1808,0,85,7829,25,6,1,1,6,23,3,45,0,0,0,0,0,0,12,0.1836065573770492,6
1809,0,92,9151,19,6,1,1,6,23,3,45,2,0,0,0,0,0,12,0.0961791831357048,6
1810,2,149,39216,11,6,1,0,15,1,5,22,0,0,2,0,0,0,12,0.0190132765120472,15
1811,2,185,23203,26,6,1,0,15,9,4,36,2,0,0,0,0,0,1,0.0574002382370458,15
1812,0,88,10775,12,6,1,2,6,23,3,17,2,0,0,0,0,0,12,0.072463768115942,6
1813,0,94,14845,8,6,1,2,6,23,7,28,0,0,2,0,0,0,12,0.042051282051282,6
1814,0,81,20761,25,2,0,1,10,42,10,26,0,0,0,0,0,0,12,0.0293293293293293,10
1815,0,71,17716,31,4,0,0,11,29,9,22,0,0,0,0,0,0,12,0.0089381003201707,0
1816,0,95,18125,15,5,1,1,6,23,9,20,2,0,0,0,0,0,12,0.3929978118161925,6
1817,2,80,21819,26,2,0,2,15,9,5,31,0,0,2,0,0,0,1,0.0257017066956623,15
1818,2,116,39601,13,1,0,1,15,24,13,25,1,0,2,0,0,0,12,0.0183006535947712,15
1819,1,63,1413,221,1,0,1,9,34,5,24,0,0,0,0,0,0,12,0.0688644688644688,9
1820,2,171,39583,14,1,0,2,15,9,5,26,2,0,2,0,0,0,12,0.0066958027541848,15
1821,0,92,14142,39,1,0,0,6,23,7,20,2,0,0,0,0,0,12,0.0573065902578796,6
1822,0,67,9471,63,5,1,1,10,42,0,17,0,0,0,0,0,0,12,0.1063174114021571,10
1823,0,170,21633,22,0,0,1,6,23,8,20,0,0,1,0,0,0,12,0.0187078307094663,6
1824,2,72,13729,31,1,0,0,15,31,7,21,1,0,1,0,0,0,12,0.0,15
1825,0,84,20470,24,3,0,1,9,34,7,26,2,0,0,0,0,0,12,0.0025219941348973,9
1826,0,76,16982,14,3,0,2,10,42,5,20,2,0,0,0,0,0,14,0.0895322939866369,10
1827,0,82,22284,27,2,0,1,9,34,8,27,3,0,0,0,0,1,12,0.0,9
1828,0,82,22274,26,6,1,0,9,34,8,27,3,0,0,0,0,1,12,0.0026872690628149,9
1829,0,104,26220,28,5,1,2,9,34,15,33,1,0,0,0,1,0,12,0.0063878749404856,9
1830,0,218,38456,16,4,0,2,15,13,28,30,1,0,0,0,1,0,12,0.0064023955511193,15
1831,0,77,15445,22,2,0,2,10,42,8,21,2,0,0,0,0,0,14,0.0927318295739348,10
1832,0,172,41261,24,1,0,2,8,32,44,29,1,0,2,0,0,0,12,0.0150626072178667,0
1833,4,111,34254,34,4,0,1,9,34,33,60,0,0,0,0,0,0,12,0.013853476117627,9
1834,2,96,34521,20,1,0,2,15,24,10,35,0,0,2,0,0,0,1,0.0236822001527883,15
1835,2,90,21040,27,0,0,2,9,34,9,28,2,0,1,0,0,0,12,0.0008783284023668,9
1836,2,78,29685,17,0,0,2,15,31,9,24,2,0,2,0,0,0,7,0.073170731707317,15
1837,2,86,39237,17,1,0,1,15,12,9,21,0,0,2,0,0,0,7,0.1379310344827586,15
1838,2,111,39770,14,0,0,1,15,24,13,25,2,0,3,0,0,0,7,0.0236220472440944,15
1839,2,65,40292,25,6,1,1,9,34,13,27,0,0,2,0,0,0,7,0.1,9
1840,2,92,26077,30,5,1,2,9,34,15,34,1,0,0,0,0,0,12,0.0094283491235296,9
1841,0,95,15459,26,5,1,0,11,29,8,32,0,0,1,0,0,0,12,0.0248756218905472,0
1842,2,90,21022,27,0,0,2,9,34,9,28,2,0,1,0,0,0,12,0.0013944408292274,9
1843,0,85,16876,26,4,0,1,11,29,8,25,2,0,1,0,0,0,14,0.1592039800995024,0
1844,0,77,13780,28,5,1,2,11,29,8,23,0,0,0,0,0,0,12,0.0358910891089108,0
1845,2,87,27215,16,3,0,2,9,34,15,21,2,0,1,0,0,0,12,0.064516129032258,9
1846,2,90,39785,14,5,1,1,15,24,13,22,2,0,3,0,0,0,14,0.023227969348659,15
1847,2,71,14513,23,4,0,1,15,24,7,21,0,0,3,0,0,0,12,0.0205128205128205,15
1848,2,78,14704,26,4,0,0,15,12,7,22,0,0,3,0,0,0,12,0.0235849056603773,15
1849,2,166,27698,19,4,0,2,9,34,15,23,2,0,0,0,0,1,12,0.0057122770014939,9
1850,0,212,31021,23,6,1,1,9,34,34,32,0,0,1,0,0,0,12,0.0192342199929933,9
1851,2,96,25395,18,5,1,2,9,34,18,26,1,0,0,0,0,0,12,0.0073054706082229,9
1852,0,77,38481,45,4,0,2,9,34,49,61,0,0,4,0,0,0,12,0.0173813748841505,9
1853,2,80,20963,25,1,0,2,9,34,11,24,2,0,1,0,0,0,12,0.0036171816126601,9
1854,2,84,18845,29,4,0,1,9,34,11,27,2,0,1,0,0,1,12,0.0666666666666666,9
1855,2,51,16227,29,2,0,2,15,31,4,20,1,0,0,0,0,0,12,0.08,15
1856,2,53,16216,21,3,0,1,15,24,6,18,3,0,1,0,0,0,12,0.0744047619047619,15
1857,2,86,18860,28,1,0,1,9,34,11,28,2,0,1,0,0,0,12,0.0036630036630036,9
1858,0,103,14863,8,6,1,0,6,23,7,28,0,0,2,0,0,0,12,0.0361842105263157,6
1859,0,67,15646,26,5,1,0,6,23,8,21,2,0,0,0,0,0,12,0.272655634357762,6
1860,4,72,12246,126,3,0,1,9,34,9,87,0,0,0,0,0,0,12,0.0062513023546572,9
1861,0,89,18191,15,2,0,1,6,23,8,25,2,0,0,0,0,0,12,0.1350093109869646,6
1862,0,59,17662,13,5,1,1,10,42,7,19,1,0,1,0,0,0,12,0.201867816091954,10
1863,2,172,29271,14,4,0,2,15,3,10,21,0,0,1,0,0,0,12,0.0219443363176333,15
1864,0,70,18886,16,2,0,2,10,42,10,23,1,0,0,0,0,0,12,0.1224818694601128,10
1865,0,112,29923,27,0,0,2,8,32,28,23,1,0,1,0,0,0,12,0.0261494905090131,0
1866,4,92,33726,47,1,0,2,9,34,36,77,0,0,0,0,0,0,12,0.0174807414076375,9
1867,0,114,13108,29,5,1,2,15,9,3,38,2,0,1,1,0,0,16,0.0069347076433362,15
1868,0,54,2568,255,4,0,2,2,11,0,22,1,0,0,0,0,0,10,0.0833333333333333,2
1869,0,98,13937,33,3,0,2,15,9,4,33,1,0,1,0,0,0,16,0.0056316517921061,15
1870,0,54,2565,255,2,0,1,2,11,0,22,1,0,0,0,0,0,10,0.1009174311926605,2
1871,0,88,1451,75,1,0,2,2,11,0,22,0,0,1,0,0,0,10,0.1285714285714285,2
1872,0,114,7990,51,1,0,2,15,9,3,29,1,0,0,0,0,0,12,0.0064775930506817,15
1873,0,60,10928,25,1,0,2,2,11,4,22,2,0,0,0,0,0,16,0.005440584444816,2
1874,0,73,9220,54,0,0,2,2,11,5,26,0,0,1,0,0,0,1,0.0050036902215383,2
1875,0,74,10596,31,5,1,1,2,11,4,24,2,0,1,0,0,0,16,0.0060334091982651,2
1876,0,51,1824,142,5,1,0,2,11,0,22,0,0,0,0,0,0,10,0.3545454545454545,2
1877,0,100,9132,19,4,0,2,15,9,2,23,0,0,0,0,0,0,15,0.0065977991283199,15
1878,0,54,2565,255,4,0,2,2,11,0,22,1,0,0,0,0,0,10,0.1313131313131313,2
1879,0,88,1451,75,4,0,1,2,11,0,22,0,0,1,0,0,0,10,0.2019230769230769,2
1880,0,74,10601,31,4,0,2,2,11,4,25,2,0,1,0,0,0,16,0.0042489511237005,2
1881,0,88,1451,75,4,0,0,2,11,0,22,0,0,1,0,0,0,10,0.1690140845070422,2
1882,0,87,14432,36,3,0,2,15,9,5,26,0,0,0,0,0,0,16,0.0066728296495503,15
1883,0,74,10535,40,3,0,2,2,11,5,26,0,0,0,0,0,0,15,0.0027482441773311,2
1884,0,88,1451,75,2,0,1,2,11,0,22,0,0,1,0,0,0,10,0.3507462686567164,2
1885,0,58,10537,40,2,0,2,2,11,5,27,0,0,0,0,0,0,11,0.0047281323877068,2
1886,0,89,11050,26,1,0,2,15,9,4,28,0,0,0,0,0,0,6,0.0082893841988425,15
1887,0,58,10537,40,1,0,2,2,11,5,27,0,0,0,0,0,0,16,0.0120136083351052,2
1888,0,89,11050,26,0,0,2,15,9,4,28,0,0,0,0,0,0,10,0.003643877308836,15
